"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"23.8.16.43.altinitystable","AzureBlobStorage",1,0,0,1,0,0,0,0
"23.8.16.43.altinitystable","KeeperMap",0,0,0,1,0,0,0,1
"23.8.16.43.altinitystable","SQLite",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","ExternalDistributed",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","PostgreSQL",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","NATS",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","RabbitMQ",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","Kafka",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","MongoDB",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","FileLog",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","Dictionary",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","MySQL",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","S3Queue",1,0,0,1,0,0,0,0
"23.8.16.43.altinitystable","HDFS",0,0,0,1,0,0,0,0
"23.8.16.43.altinitystable","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"23.8.16.43.altinitystable","S3",1,0,0,1,0,0,0,0
"23.8.16.43.altinitystable","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"23.8.16.43.altinitystable","MeiliSearch",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","OSS",1,0,0,1,0,0,0,0
"23.8.16.43.altinitystable","WindowView",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","Distributed",1,0,0,0,0,0,0,1
"23.8.16.43.altinitystable","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"23.8.16.43.altinitystable","ExecutablePool",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","COSN",1,0,0,1,0,0,0,0
"23.8.16.43.altinitystable","Iceberg",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","MaterializedView",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","View",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","JDBC",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","Join",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","Executable",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","Set",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","Redis",0,0,0,1,0,0,0,1
"23.8.16.43.altinitystable","GenerateRandom",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","LiveView",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","MergeTree",1,1,1,1,1,0,0,1
"23.8.16.43.altinitystable","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"23.8.16.43.altinitystable","Memory",1,0,0,0,0,0,0,1
"23.8.16.43.altinitystable","Buffer",0,0,0,0,0,0,0,1
"23.8.16.43.altinitystable","URL",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"23.8.16.43.altinitystable","Hive",1,0,0,1,0,0,0,0
"23.8.16.43.altinitystable","ReplacingMergeTree",1,1,1,1,1,0,0,1
"23.8.16.43.altinitystable","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"23.8.16.43.altinitystable","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"23.8.16.43.altinitystable","DeltaLake",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","EmbeddedRocksDB",0,0,0,1,1,0,0,1
"23.8.16.43.altinitystable","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"23.8.16.43.altinitystable","File",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","TinyLog",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"23.8.16.43.altinitystable","SummingMergeTree",1,1,1,1,1,0,0,1
"23.8.16.43.altinitystable","Hudi",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","GraphiteMergeTree",1,1,1,1,1,0,0,1
"23.8.16.43.altinitystable","CollapsingMergeTree",1,1,1,1,1,0,0,1
"23.8.16.43.altinitystable","Merge",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","AggregatingMergeTree",1,1,1,1,1,0,0,1
"23.8.16.43.altinitystable","ODBC",0,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","Null",0,0,0,0,0,0,0,1
"23.8.16.43.altinitystable","StripeLog",1,0,0,0,0,0,0,0
"23.8.16.43.altinitystable","Log",1,0,0,0,0,0,0,0
