"ch_version","name","case_insensitive","alias_to"
"23.8.16.43.altinitystable","JSON",1,""
"23.8.16.43.altinitystable","Polygon",0,""
"23.8.16.43.altinitystable","Ring",0,""
"23.8.16.43.altinitystable","Point",0,""
"23.8.16.43.altinitystable","SimpleAggregateFunction",0,""
"23.8.16.43.altinitystable","IntervalQuarter",0,""
"23.8.16.43.altinitystable","IntervalMonth",0,""
"23.8.16.43.altinitystable","Int64",0,""
"23.8.16.43.altinitystable","IntervalDay",0,""
"23.8.16.43.altinitystable","IntervalHour",0,""
"23.8.16.43.altinitystable","IPv4",0,""
"23.8.16.43.altinitystable","IntervalSecond",0,""
"23.8.16.43.altinitystable","LowCardinality",0,""
"23.8.16.43.altinitystable","Int16",0,""
"23.8.16.43.altinitystable","UInt256",0,""
"23.8.16.43.altinitystable","AggregateFunction",0,""
"23.8.16.43.altinitystable","MultiPolygon",0,""
"23.8.16.43.altinitystable","IPv6",0,""
"23.8.16.43.altinitystable","Nothing",0,""
"23.8.16.43.altinitystable","Decimal256",1,""
"23.8.16.43.altinitystable","Tuple",0,""
"23.8.16.43.altinitystable","Array",0,""
"23.8.16.43.altinitystable","IntervalMicrosecond",0,""
"23.8.16.43.altinitystable","Bool",1,""
"23.8.16.43.altinitystable","Enum16",0,""
"23.8.16.43.altinitystable","IntervalMinute",0,""
"23.8.16.43.altinitystable","FixedString",0,""
"23.8.16.43.altinitystable","String",0,""
"23.8.16.43.altinitystable","DateTime",1,""
"23.8.16.43.altinitystable","Object",0,""
"23.8.16.43.altinitystable","Map",0,""
"23.8.16.43.altinitystable","UUID",0,""
"23.8.16.43.altinitystable","Decimal64",1,""
"23.8.16.43.altinitystable","Nullable",0,""
"23.8.16.43.altinitystable","Enum",1,""
"23.8.16.43.altinitystable","Int32",0,""
"23.8.16.43.altinitystable","UInt8",0,""
"23.8.16.43.altinitystable","Date",1,""
"23.8.16.43.altinitystable","Decimal32",1,""
"23.8.16.43.altinitystable","UInt128",0,""
"23.8.16.43.altinitystable","Float64",0,""
"23.8.16.43.altinitystable","Nested",0,""
"23.8.16.43.altinitystable","UInt16",0,""
"23.8.16.43.altinitystable","IntervalMillisecond",0,""
"23.8.16.43.altinitystable","Int128",0,""
"23.8.16.43.altinitystable","Decimal128",1,""
"23.8.16.43.altinitystable","Int8",0,""
"23.8.16.43.altinitystable","Decimal",1,""
"23.8.16.43.altinitystable","Int256",0,""
"23.8.16.43.altinitystable","DateTime64",1,""
"23.8.16.43.altinitystable","Enum8",0,""
"23.8.16.43.altinitystable","DateTime32",1,""
"23.8.16.43.altinitystable","Date32",1,""
"23.8.16.43.altinitystable","IntervalWeek",0,""
"23.8.16.43.altinitystable","UInt64",0,""
"23.8.16.43.altinitystable","IntervalNanosecond",0,""
"23.8.16.43.altinitystable","IntervalYear",0,""
"23.8.16.43.altinitystable","UInt32",0,""
"23.8.16.43.altinitystable","Float32",0,""
"23.8.16.43.altinitystable","bool",1,"Bool"
"23.8.16.43.altinitystable","INET6",1,"IPv6"
"23.8.16.43.altinitystable","INET4",1,"IPv4"
"23.8.16.43.altinitystable","ENUM",1,"Enum"
"23.8.16.43.altinitystable","BINARY",1,"FixedString"
"23.8.16.43.altinitystable","GEOMETRY",1,"String"
"23.8.16.43.altinitystable","NATIONAL CHAR VARYING",1,"String"
"23.8.16.43.altinitystable","BINARY VARYING",1,"String"
"23.8.16.43.altinitystable","NCHAR LARGE OBJECT",1,"String"
"23.8.16.43.altinitystable","NATIONAL CHARACTER VARYING",1,"String"
"23.8.16.43.altinitystable","boolean",1,"Bool"
"23.8.16.43.altinitystable","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"23.8.16.43.altinitystable","NATIONAL CHARACTER",1,"String"
"23.8.16.43.altinitystable","NATIONAL CHAR",1,"String"
"23.8.16.43.altinitystable","CHARACTER VARYING",1,"String"
"23.8.16.43.altinitystable","LONGBLOB",1,"String"
"23.8.16.43.altinitystable","TINYBLOB",1,"String"
"23.8.16.43.altinitystable","MEDIUMTEXT",1,"String"
"23.8.16.43.altinitystable","TEXT",1,"String"
"23.8.16.43.altinitystable","VARCHAR2",1,"String"
"23.8.16.43.altinitystable","CHARACTER LARGE OBJECT",1,"String"
"23.8.16.43.altinitystable","DOUBLE PRECISION",1,"Float64"
"23.8.16.43.altinitystable","LONGTEXT",1,"String"
