"ch_version","name","description","allow_readonly"
"26.5.1.882","odbc","",0
"26.5.1.882","generateSeries","",1
"26.5.1.882","mongodb","Allows get data from MongoDB collection.",0
"26.5.1.882","generate_series","",1
"26.5.1.882","deltaLake","The table function can be used to read the DeltaLake table stored on S3, alias of deltaLakeS3.",0
"26.5.1.882","sqlite","",0
"26.5.1.882","arrowFlight","Allows to perform queries on data exposed via an Apache Arrow Flight server.",0
"26.5.1.882","cluster","",1
"26.5.1.882","primes","Returns tables with a single UInt64 column `prime` containing prime numbers in ascending order, starting from 2.",1
"26.5.1.882","paimonCluster","The table function can be used to read the Paimon table stored on store from disk in parallel for many nodes in a specified cluster.",0
"26.5.1.882","remoteSecure","",0
"26.5.1.882","numbers","",1
"26.5.1.882","remote","",0
"26.5.1.882","arrowflight","Allows to perform queries on data exposed via an Apache Arrow Flight server.",0
