"ch_version","name","case_insensitive","alias_to"
"23.3.9.55","JSON",1,""
"23.3.9.55","Polygon",0,""
"23.3.9.55","Ring",0,""
"23.3.9.55","Point",0,""
"23.3.9.55","SimpleAggregateFunction",0,""
"23.3.9.55","IntervalQuarter",0,""
"23.3.9.55","IntervalMonth",0,""
"23.3.9.55","Int64",0,""
"23.3.9.55","IntervalDay",0,""
"23.3.9.55","IntervalHour",0,""
"23.3.9.55","IPv4",0,""
"23.3.9.55","IntervalSecond",0,""
"23.3.9.55","LowCardinality",0,""
"23.3.9.55","Int16",0,""
"23.3.9.55","UInt256",0,""
"23.3.9.55","AggregateFunction",0,""
"23.3.9.55","MultiPolygon",0,""
"23.3.9.55","IPv6",0,""
"23.3.9.55","Nothing",0,""
"23.3.9.55","Decimal256",1,""
"23.3.9.55","Tuple",0,""
"23.3.9.55","Array",0,""
"23.3.9.55","IntervalMicrosecond",0,""
"23.3.9.55","Bool",1,""
"23.3.9.55","Enum16",0,""
"23.3.9.55","IntervalMinute",0,""
"23.3.9.55","FixedString",0,""
"23.3.9.55","String",0,""
"23.3.9.55","DateTime",1,""
"23.3.9.55","Object",0,""
"23.3.9.55","Map",0,""
"23.3.9.55","UUID",0,""
"23.3.9.55","Decimal64",1,""
"23.3.9.55","Nullable",0,""
"23.3.9.55","Enum",1,""
"23.3.9.55","Int32",0,""
"23.3.9.55","UInt8",0,""
"23.3.9.55","Date",1,""
"23.3.9.55","Decimal32",1,""
"23.3.9.55","UInt128",0,""
"23.3.9.55","Float64",0,""
"23.3.9.55","Nested",0,""
"23.3.9.55","UInt16",0,""
"23.3.9.55","IntervalMillisecond",0,""
"23.3.9.55","Int128",0,""
"23.3.9.55","Decimal128",1,""
"23.3.9.55","Int8",0,""
"23.3.9.55","Decimal",1,""
"23.3.9.55","Int256",0,""
"23.3.9.55","DateTime64",1,""
"23.3.9.55","Enum8",0,""
"23.3.9.55","DateTime32",1,""
"23.3.9.55","Date32",1,""
"23.3.9.55","IntervalWeek",0,""
"23.3.9.55","UInt64",0,""
"23.3.9.55","IntervalNanosecond",0,""
"23.3.9.55","IntervalYear",0,""
"23.3.9.55","UInt32",0,""
"23.3.9.55","Float32",0,""
"23.3.9.55","bool",1,"Bool"
"23.3.9.55","INET6",1,"IPv6"
"23.3.9.55","INET4",1,"IPv4"
"23.3.9.55","ENUM",1,"Enum"
"23.3.9.55","BINARY",1,"FixedString"
"23.3.9.55","GEOMETRY",1,"String"
"23.3.9.55","NATIONAL CHAR VARYING",1,"String"
