"ch_version","name"
"19.3.6","JDBC"
"19.3.6","ODBC"
"19.3.6","HDFS"
"19.3.6","Kafka"
"19.3.6","MaterializedView"
"19.3.6","Set"
"19.3.6","Dictionary"
"19.3.6","Merge"
"19.3.6","MySQL"
"19.3.6","Buffer"
"19.3.6","MergeTree"
"19.3.6","CollapsingMergeTree"
"19.3.6","Join"
"19.3.6","ReplicatedVersionedCollapsingMergeTree"
"19.3.6","GraphiteMergeTree"
"19.3.6","View"
"19.3.6","Distributed"
"19.3.6","ReplacingMergeTree"
"19.3.6","TinyLog"
"19.3.6","Log"
"19.3.6","ReplicatedGraphiteMergeTree"
"19.3.6","ReplicatedReplacingMergeTree"
"19.3.6","ReplicatedSummingMergeTree"
"19.3.6","URL"
"19.3.6","Memory"
"19.3.6","StripeLog"
"19.3.6","SummingMergeTree"
"19.3.6","File"
"19.3.6","AggregatingMergeTree"
"19.3.6","ReplicatedMergeTree"
"19.3.6","ReplicatedCollapsingMergeTree"
"19.3.6","VersionedCollapsingMergeTree"
"19.3.6","Null"
"19.3.6","ReplicatedAggregatingMergeTree"
