"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"26.2.3.2","One",1,0,0,0,1,"",0,0,1,0,0,0
"26.2.3.2","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"26.2.3.2","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"26.2.3.2","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.2.3.2","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.2.3.2","MD",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"26.2.3.2","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","Form",1,0,0,0,1,"",0,1,0,0,0,0
"26.2.3.2","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.2.3.2","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"26.2.3.2","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
"26.2.3.2","Values",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"26.2.3.2","PrettyNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","PrettyNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","PrettyMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","AvroConfluent",1,0,0,0,1,"",0,1,0,0,0,1
"26.2.3.2","RawBLOB",1,1,0,0,1,"text/plain; charset=UTF-8",0,0,1,0,0,0
"26.2.3.2","Parquet",1,1,1,0,0,"application/octet-stream",1,1,0,0,0,1
"26.2.3.2","JSONCompactEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1,"",0,1,0,0,0,1
"26.2.3.2","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1,"",0,1,0,0,0,1
"26.2.3.2","CustomSeparatedWithNamesAndTypes",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"26.2.3.2","PrettySpace",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","Arrow",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"26.2.3.2","JSONAsString",1,0,1,0,1,"",0,0,1,0,0,0
"26.2.3.2","CustomSeparatedWithNames",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"26.2.3.2","CustomSeparated",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"26.2.3.2","BSONEachRow",1,1,1,1,0,"application/octet-stream",0,1,0,0,0,0
"26.2.3.2","Template",1,1,0,0,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"26.2.3.2","XML",0,1,0,1,1,"application/xml; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","ProtobufList",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.2.3.2","ProtobufSingle",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.2.3.2","JSONColumnsWithMetadata",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"26.2.3.2","TSVRawWithNamesAndTypes",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"26.2.3.2","Npy",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"26.2.3.2","TemplateIgnoreSpaces",1,0,0,0,1,"",0,1,0,0,0,0
"26.2.3.2","JSONCompactColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,0
"26.2.3.2","JSONColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"26.2.3.2","ArrowStream",1,1,0,0,0,"application/octet-stream",0,1,0,1,0,0
"26.2.3.2","JSONObjectEachRow",1,1,0,1,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"26.2.3.2","NDJSON",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"26.2.3.2","PrettyNDJSON",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","LineAsStringWithNamesAndTypes",0,1,0,1,1,"text/tab-separated-values; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","PrettyJSONLines",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
"26.2.3.2","CSVWithNamesAndTypes",1,1,1,1,1,"text/csv; charset=UTF-8; header=present",0,1,0,0,0,1
"26.2.3.2","ORC",1,1,1,0,0,"application/octet-stream",1,1,0,1,0,1
"26.2.3.2","Protobuf",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.2.3.2","PrettyJSONEachRow",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
