"ch_version","name","supports_settings","supports_skipping_indices","supports_sort_order","supports_ttl","supports_replication","supports_deduplication"
"20.3.11.97","Kafka",1,0,0,0,0,0
"20.3.11.97","MySQL",0,0,0,0,0,0
"20.3.11.97","HDFS",0,0,0,0,0,0
"20.3.11.97","S3",0,0,0,0,0,0
"20.3.11.97","MaterializedView",0,0,0,0,0,0
"20.3.11.97","View",0,0,0,0,0,0
"20.3.11.97","JDBC",0,0,0,0,0,0
"20.3.11.97","Join",1,0,0,0,0,0
"20.3.11.97","Set",0,0,0,0,0,0
"20.3.11.97","Dictionary",0,0,0,0,0,0
"20.3.11.97","GenerateRandom",0,0,0,0,0,0
"20.3.11.97","LiveView",0,0,0,0,0,0
"20.3.11.97","MergeTree",1,1,1,1,0,0
"20.3.11.97","Memory",0,0,0,0,0,0
"20.3.11.97","Buffer",0,0,0,0,0,0
"20.3.11.97","URL",0,0,0,0,0,0
"20.3.11.97","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1
"20.3.11.97","ReplacingMergeTree",1,1,1,1,0,0
"20.3.11.97","ReplicatedSummingMergeTree",1,1,1,1,1,1
"20.3.11.97","ReplicatedAggregatingMergeTree",1,1,1,1,1,1
"20.3.11.97","ReplicatedCollapsingMergeTree",1,1,1,1,1,1
"20.3.11.97","File",0,0,0,0,0,0
"20.3.11.97","ReplicatedGraphiteMergeTree",1,1,1,1,1,1
"20.3.11.97","ReplicatedMergeTree",1,1,1,1,1,1
"20.3.11.97","ReplicatedReplacingMergeTree",1,1,1,1,1,1
"20.3.11.97","VersionedCollapsingMergeTree",1,1,1,1,0,0
"20.3.11.97","SummingMergeTree",1,1,1,1,0,0
"20.3.11.97","Distributed",0,0,0,0,0,0
"20.3.11.97","TinyLog",1,0,0,0,0,0
"20.3.11.97","GraphiteMergeTree",1,1,1,1,0,0
"20.3.11.97","CollapsingMergeTree",1,1,1,1,0,0
"20.3.11.97","Merge",0,0,0,0,0,0
"20.3.11.97","AggregatingMergeTree",1,1,1,1,0,0
"20.3.11.97","ODBC",0,0,0,0,0,0
"20.3.11.97","Null",0,0,0,0,0,0
"20.3.11.97","StripeLog",1,0,0,0,0,0
"20.3.11.97","Log",1,0,0,0,0,0
