"ch_version","name","is_input","is_output"
"20.3.12.112","ODBCDriver2",0,1
"20.3.12.112","JSONCompact",0,1
"20.3.12.112","PrettyNoEscapes",0,1
"20.3.12.112","Pretty",0,1
"20.3.12.112","CustomSeparated",1,1
"20.3.12.112","TemplateIgnoreSpaces",1,0
"20.3.12.112","MySQLWire",0,1
"20.3.12.112","Template",1,1
"20.3.12.112","TabSeparatedWithNames",1,1
"20.3.12.112","JSONCompactEachRowWithNamesAndTypes",1,1
"20.3.12.112","Parquet",1,1
"20.3.12.112","RowBinary",1,1
"20.3.12.112","Protobuf",1,1
"20.3.12.112","CustomSeparatedIgnoreSpaces",1,0
"20.3.12.112","CSVWithNames",1,1
"20.3.12.112","PrettySpace",0,1
"20.3.12.112","TSV",1,1
"20.3.12.112","CSV",1,1
"20.3.12.112","ODBCDriver",0,1
"20.3.12.112","JSONCompactEachRow",1,1
"20.3.12.112","Values",1,1
"20.3.12.112","PrettyCompact",0,1
"20.3.12.112","ORC",1,0
"20.3.12.112","TSVRaw",0,1
"20.3.12.112","PrettyCompactNoEscapes",0,1
"20.3.12.112","JSONEachRowWithProgress",0,1
"20.3.12.112","AvroConfluent",1,0
"20.3.12.112","TabSeparated",1,1
"20.3.12.112","TabSeparatedWithNamesAndTypes",1,1
"20.3.12.112","Null",0,1
"20.3.12.112","TabSeparatedRaw",0,1
"20.3.12.112","TSVWithNames",1,1
"20.3.12.112","Avro",1,1
"20.3.12.112","RowBinaryWithNamesAndTypes",1,1
"20.3.12.112","XML",0,1
"20.3.12.112","JSON",0,1
"20.3.12.112","TSVWithNamesAndTypes",1,1
"20.3.12.112","Vertical",0,1
"20.3.12.112","PrettySpaceNoEscapes",0,1
"20.3.12.112","CapnProto",1,0
"20.3.12.112","JSONEachRow",1,1
"20.3.12.112","Native",1,1
"20.3.12.112","TSKV",1,1
