"ch_version","name","case_insensitive","alias_to"
"21.1.3.32","Polygon",0,""
"21.1.3.32","Ring",0,""
"21.1.3.32","MultiPolygon",0,""
"21.1.3.32","IPv6",0,""
"21.1.3.32","IntervalSecond",0,""
"21.1.3.32","IPv4",0,""
"21.1.3.32","UInt32",0,""
"21.1.3.32","IntervalYear",0,""
"21.1.3.32","IntervalQuarter",0,""
"21.1.3.32","IntervalMonth",0,""
"21.1.3.32","Int64",0,""
"21.1.3.32","IntervalDay",0,""
"21.1.3.32","IntervalHour",0,""
"21.1.3.32","UInt256",0,""
"21.1.3.32","Int16",0,""
"21.1.3.32","LowCardinality",0,""
"21.1.3.32","AggregateFunction",0,""
"21.1.3.32","Nothing",0,""
"21.1.3.32","Decimal256",1,""
"21.1.3.32","Tuple",0,""
"21.1.3.32","Array",0,""
"21.1.3.32","Enum16",0,""
"21.1.3.32","IntervalMinute",0,""
"21.1.3.32","FixedString",0,""
"21.1.3.32","String",0,""
"21.1.3.32","DateTime",1,""
"21.1.3.32","Map",0,""
"21.1.3.32","UUID",0,""
"21.1.3.32","Decimal64",1,""
"21.1.3.32","Nullable",0,""
"21.1.3.32","Enum",0,""
"21.1.3.32","Int32",0,""
"21.1.3.32","UInt8",0,""
"21.1.3.32","Date",1,""
"21.1.3.32","Decimal32",1,""
"21.1.3.32","Point",0,""
"21.1.3.32","Float64",0,""
"21.1.3.32","DateTime64",1,""
"21.1.3.32","Int128",0,""
"21.1.3.32","Decimal128",1,""
"21.1.3.32","Int8",0,""
"21.1.3.32","SimpleAggregateFunction",0,""
"21.1.3.32","Nested",0,""
"21.1.3.32","Decimal",1,""
"21.1.3.32","Int256",0,""
"21.1.3.32","IntervalWeek",0,""
"21.1.3.32","UInt64",0,""
"21.1.3.32","Enum8",0,""
"21.1.3.32","DateTime32",1,""
"21.1.3.32","UInt16",0,""
"21.1.3.32","Float32",0,""
"21.1.3.32","INET6",1,"IPv6"
"21.1.3.32","INET4",1,"IPv4"
"21.1.3.32","BINARY",1,"FixedString"
"21.1.3.32","NATIONAL CHAR VARYING",1,"String"
"21.1.3.32","BINARY VARYING",1,"String"
"21.1.3.32","NCHAR LARGE OBJECT",1,"String"
"21.1.3.32","NATIONAL CHARACTER VARYING",1,"String"
"21.1.3.32","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"21.1.3.32","NATIONAL CHARACTER",1,"String"
"21.1.3.32","NATIONAL CHAR",1,"String"
"21.1.3.32","CHARACTER VARYING",1,"String"
"21.1.3.32","LONGBLOB",1,"String"
"21.1.3.32","MEDIUMTEXT",1,"String"
"21.1.3.32","TEXT",1,"String"
"21.1.3.32","TINYBLOB",1,"String"
"21.1.3.32","VARCHAR2",1,"String"
"21.1.3.32","CHARACTER LARGE OBJECT",1,"String"
"21.1.3.32","DOUBLE PRECISION",1,"Float64"
"21.1.3.32","LONGTEXT",1,"String"
"21.1.3.32","NVARCHAR",1,"String"
"21.1.3.32","INT1 UNSIGNED",1,"UInt8"
"21.1.3.32","VARCHAR",1,"String"
"21.1.3.32","CHAR VARYING",1,"String"
"21.1.3.32","MEDIUMBLOB",1,"String"
"21.1.3.32","NCHAR",1,"String"
"21.1.3.32","CHAR",1,"String"
"21.1.3.32","SMALLINT UNSIGNED",1,"UInt16"
"21.1.3.32","TIMESTAMP",1,"DateTime"
"21.1.3.32","FIXED",1,"Decimal"
"21.1.3.32","TINYTEXT",1,"String"
"21.1.3.32","NUMERIC",1,"Decimal"
"21.1.3.32","DEC",1,"Decimal"
"21.1.3.32","TINYINT UNSIGNED",1,"UInt8"
"21.1.3.32","INTEGER UNSIGNED",1,"UInt32"
"21.1.3.32","INT UNSIGNED",1,"UInt32"
"21.1.3.32","CLOB",1,"String"
"21.1.3.32","MEDIUMINT UNSIGNED",1,"UInt32"
"21.1.3.32","BOOL",1,"Int8"
"21.1.3.32","SMALLINT",1,"Int16"
"21.1.3.32","INTEGER SIGNED",1,"Int32"
"21.1.3.32","NCHAR VARYING",1,"String"
"21.1.3.32","INT SIGNED",1,"Int32"
"21.1.3.32","TINYINT SIGNED",1,"Int8"
"21.1.3.32","BIGINT SIGNED",1,"Int64"
"21.1.3.32","BINARY LARGE OBJECT",1,"String"
"21.1.3.32","SMALLINT SIGNED",1,"Int16"
"21.1.3.32","MEDIUMINT",1,"Int32"
"21.1.3.32","INTEGER",1,"Int32"
"21.1.3.32","INT1 SIGNED",1,"Int8"
"21.1.3.32","BIGINT UNSIGNED",1,"UInt64"
"21.1.3.32","BYTEA",1,"String"
"21.1.3.32","INT",1,"Int32"
"21.1.3.32","SINGLE",1,"Float32"
"21.1.3.32","FLOAT",1,"Float32"
"21.1.3.32","MEDIUMINT SIGNED",1,"Int32"
"21.1.3.32","BOOLEAN",1,"Int8"
"21.1.3.32","DOUBLE",1,"Float64"
"21.1.3.32","INT1",1,"Int8"
"21.1.3.32","CHAR LARGE OBJECT",1,"String"
"21.1.3.32","TINYINT",1,"Int8"
"21.1.3.32","BIGINT",1,"Int64"
"21.1.3.32","CHARACTER",1,"String"
"21.1.3.32","BYTE",1,"Int8"
"21.1.3.32","BLOB",1,"String"
"21.1.3.32","REAL",1,"Float32"
