"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"26.2.5.45","One",1,0,0,0,1,"",0,0,1,0,0,0
"26.2.5.45","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"26.2.5.45","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"26.2.5.45","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.5.45","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.2.5.45","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.2.5.45","MD",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.5.45","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"26.2.5.45","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.5.45","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.2.5.45","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.2.5.45","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.2.5.45","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.5.45","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.5.45","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.5.45","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.5.45","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.2.5.45","Form",1,0,0,0,1,"",0,1,0,0,0,0
"26.2.5.45","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.2.5.45","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
