"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"22.12.1.1752","KeeperMap",0,0,0,1,0,0,0,1
"22.12.1.1752","SQLite",0,0,0,0,0,0,0,0
"22.12.1.1752","ExternalDistributed",0,0,0,0,0,0,0,0
"22.12.1.1752","PostgreSQL",0,0,0,0,0,0,0,0
"22.12.1.1752","NATS",1,0,0,0,0,0,0,0
"22.12.1.1752","RabbitMQ",1,0,0,0,0,0,0,0
"22.12.1.1752","FileLog",1,0,0,0,0,0,0,0
"22.12.1.1752","Dictionary",0,0,0,0,0,0,0,0
"22.12.1.1752","MySQL",1,0,0,0,0,0,0,0
"22.12.1.1752","HDFS",0,0,0,1,0,0,0,0
"22.12.1.1752","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"22.12.1.1752","S3",1,0,0,1,0,0,0,0
"22.12.1.1752","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.12.1.1752","MeiliSearch",0,0,0,0,0,0,0,0
"22.12.1.1752","Kafka",1,0,0,0,0,0,0,0
"22.12.1.1752","OSS",1,0,0,1,0,0,0,0
"22.12.1.1752","WindowView",0,0,0,0,0,0,0,0
"22.12.1.1752","Distributed",1,0,0,0,0,0,0,1
"22.12.1.1752","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"22.12.1.1752","ExecutablePool",1,0,0,0,0,0,0,0
"22.12.1.1752","MaterializedView",0,0,0,0,0,0,0,0
"22.12.1.1752","View",0,0,0,0,0,0,0,0
"22.12.1.1752","JDBC",0,0,0,0,0,0,0,0
"22.12.1.1752","Join",1,0,0,0,0,0,0,0
"22.12.1.1752","Executable",1,0,0,0,0,0,0,0
"22.12.1.1752","Set",1,0,0,0,0,0,0,0
"22.12.1.1752","GenerateRandom",0,0,0,0,0,0,0,0
"22.12.1.1752","LiveView",0,0,0,0,0,0,0,0
"22.12.1.1752","MergeTree",1,1,1,1,1,0,0,1
"22.12.1.1752","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"22.12.1.1752","Memory",1,0,0,0,0,0,0,1
"22.12.1.1752","Buffer",0,0,0,0,0,0,0,1
"22.12.1.1752","MongoDB",0,0,0,0,0,0,0,0
"22.12.1.1752","URL",1,0,0,0,0,0,0,0
"22.12.1.1752","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"22.12.1.1752","Hive",1,0,0,1,0,0,0,0
"22.12.1.1752","ReplacingMergeTree",1,1,1,1,1,0,0,1
"22.12.1.1752","COSN",1,0,0,1,0,0,0,0
"22.12.1.1752","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"22.12.1.1752","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"22.12.1.1752","DeltaLake",1,0,0,0,0,0,0,0
"22.12.1.1752","EmbeddedRocksDB",0,0,0,1,1,0,0,1
"22.12.1.1752","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.12.1.1752","File",1,0,0,0,0,0,0,0
"22.12.1.1752","TinyLog",1,0,0,0,0,0,0,0
"22.12.1.1752","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"22.12.1.1752","SummingMergeTree",1,1,1,1,1,0,0,1
"22.12.1.1752","Hudi",1,0,0,0,0,0,0,0
"22.12.1.1752","GraphiteMergeTree",1,1,1,1,1,0,0,1
"22.12.1.1752","CollapsingMergeTree",1,1,1,1,1,0,0,1
"22.12.1.1752","Merge",0,0,0,0,0,0,0,0
"22.12.1.1752","AggregatingMergeTree",1,1,1,1,1,0,0,1
"22.12.1.1752","ODBC",0,0,0,0,0,0,0,0
"22.12.1.1752","Null",0,0,0,0,0,0,0,1
"22.12.1.1752","StripeLog",1,0,0,0,0,0,0,0
"22.12.1.1752","Log",1,0,0,0,0,0,0,0
