"ch_version","name","is_aggregate","case_insensitive","alias_to"
"19.14.13.4","jumpConsistentHash",0,0,""
"19.14.13.4","addressToLine",0,0,""
"19.14.13.4","addressToSymbol",0,0,""
"19.14.13.4","JSONExtract",0,0,""
"19.14.13.4","JSONExtractString",0,0,""
"19.14.13.4","JSONExtractBool",0,0,""
"19.14.13.4","JSONExtractFloat",0,0,""
"19.14.13.4","JSONExtractUInt",0,0,""
"19.14.13.4","JSONKey",0,0,""
"19.14.13.4","JSONLength",0,0,""
"19.14.13.4","assumeNotNull",0,0,""
"19.14.13.4","nullIf",0,1,""
"19.14.13.4","coalesce",0,1,""
"19.14.13.4","isNotNull",0,0,""
"19.14.13.4","isNull",0,0,""
"19.14.13.4","geoToH3",0,0,""
"19.14.13.4","geohashEncode",0,0,""
"19.14.13.4","pointInPolygon",0,0,""
"19.14.13.4","greatCircleDistance",0,0,""
"19.14.13.4","pow",0,1,""
"19.14.13.4","acos",0,1,""
"19.14.13.4","findClusterValue",0,0,""
"19.14.13.4","asin",0,1,""
"19.14.13.4","ifNull",0,1,""
"19.14.13.4","tan",0,1,""
"19.14.13.4","cos",0,1,""
"19.14.13.4","sin",0,1,""
"19.14.13.4","tgamma",0,0,""
"19.14.13.4","lgamma",0,0,""
"19.14.13.4","erfc",0,0,""
"19.14.13.4","cbrt",0,0,""
"19.14.13.4","log10",0,1,""
"19.14.13.4","log",0,1,""
"19.14.13.4","exp",0,1,""
"19.14.13.4","pi",0,1,""
"19.14.13.4","e",0,0,""
"19.14.13.4","visitParamExtractString",0,0,""
"19.14.13.4","visitParamExtractFloat",0,0,""
"19.14.13.4","visitParamExtractInt",0,0,""
"19.14.13.4","decodeURLComponent",0,0,""
"19.14.13.4","exp2",0,0,""
"19.14.13.4","cutURLParameter",0,0,""
"19.14.13.4","cutQueryString",0,0,""
"19.14.13.4","cutToFirstSignificantSubdomain",0,0,""
"19.14.13.4","exp10",0,0,""
"19.14.13.4","queryStringAndFragment",0,0,""
"19.14.13.4","fragment",0,0,""
"19.14.13.4","pathFull",0,0,""
"19.14.13.4","topLevelDomain",0,0,""
"19.14.13.4","domainWithoutWWW",0,0,""
"19.14.13.4","domain",0,0,""
"19.14.13.4","protocol",0,0,""
"19.14.13.4","ngramSearchCaseInsensitiveUTF8",0,0,""
"19.14.13.4","ngramSearchCaseInsensitive",0,0,""
"19.14.13.4","ngramDistanceUTF8",0,0,""
"19.14.13.4","multiFuzzyMatchAnyIndex",0,0,""
"19.14.13.4","multiMatchAny",0,0,""
"19.14.13.4","replaceRegexpAll",0,0,""
"19.14.13.4","replaceAll",0,0,""
"19.14.13.4","replaceOne",0,0,""
"19.14.13.4","like",0,0,""
"19.14.13.4","multiSearchFirstPositionCaseInsensitiveUTF8",0,0,""
"19.14.13.4","erf",0,0,""
"19.14.13.4","multiSearchAnyCaseInsensitiveUTF8",0,0,""
"19.14.13.4","multiSearchAnyUTF8",0,0,""
"19.14.13.4","multiSearchAllPositionsCaseInsensitive",0,0,""
"19.14.13.4","JSONHas",0,0,""
"19.14.13.4","toNullable",0,0,""
"19.14.13.4","multiSearchAllPositions",0,0,""
"19.14.13.4","positionCaseInsensitive",0,0,""
"19.14.13.4","positionUTF8",0,0,""
"19.14.13.4","position",0,1,""
"19.14.13.4","arrayStringConcat",0,0,""
"19.14.13.4","ngramDistance",0,0,""
"19.14.13.4","splitByString",0,0,""
"19.14.13.4","alphaTokens",0,0,""
"19.14.13.4","tryBase64Decode",0,0,""
"19.14.13.4","base64Decode",0,0,""
"19.14.13.4","base64Encode",0,0,""
"19.14.13.4","trimBoth",0,0,""
"19.14.13.4","endsWith",0,0,""
"19.14.13.4","multiSearchAnyCaseInsensitive",0,0,""
"19.14.13.4","startsWith",0,0,""
"19.14.13.4","appendTrailingCharIfAbsent",0,0,""
"19.14.13.4","visitParamHas",0,0,""
"19.14.13.4","substringUTF8",0,0,""
"19.14.13.4","format",0,0,""
"19.14.13.4","concatAssumeInjective",0,0,""
"19.14.13.4","concat",0,1,""
"19.14.13.4","reverseUTF8",0,0,""
"19.14.13.4","CRC32",0,1,""
"19.14.13.4","reverse",0,1,""
"19.14.13.4","replaceRegexpOne",0,0,""
"19.14.13.4","extract",0,0,""
"19.14.13.4","upperUTF8",0,0,""
"19.14.13.4","upper",0,1,""
"19.14.13.4","lower",0,1,""
"19.14.13.4","CHARACTER_LENGTH",0,1,""
"19.14.13.4","visitParamExtractRaw",0,0,""
"19.14.13.4","CHAR_LENGTH",0,1,""
"19.14.13.4","ngramDistanceCaseInsensitive",0,0,""
"19.14.13.4","lengthUTF8",0,0,""
"19.14.13.4","extractURLParameter",0,0,""
"19.14.13.4","multiSearchAllPositionsUTF8",0,0,""
"19.14.13.4","MACStringToOUI",0,0,""
"19.14.13.4","bitRotateLeft",0,0,""
"19.14.13.4","SHA224",0,0,""
"19.14.13.4","toMonday",0,0,""
"19.14.13.4","toISOYear",0,0,""
"19.14.13.4","toStartOfDay",0,0,""
"19.14.13.4","toDayOfYear",0,0,""
"19.14.13.4","dictGetInt8OrDefault",0,0,""
"19.14.13.4","visitParamExtractBool",0,0,""
"19.14.13.4","reinterpretAsInt16",0,0,""
"19.14.13.4","IPv6StringToNum",0,0,""
"19.14.13.4","toQuarter",0,0,""
"19.14.13.4","toYear",0,0,""
"19.14.13.4","modelEvaluate",0,0,""
"19.14.13.4","toIntervalQuarter",0,0,""
"19.14.13.4","toUInt16OrNull",0,0,""
"19.14.13.4","arrayPopBack",0,0,""
"19.14.13.4","bitXor",0,0,""
"19.14.13.4","positionCaseInsensitiveUTF8",0,0,""
"19.14.13.4","toDateTimeOrNull",0,0,""
"19.14.13.4","toStartOfHour",0,0,""
