"ch_version","name","is_input","is_output"
"18.16.1","ODBCDriver2",0,1
"18.16.1","XML",0,1
"18.16.1","JSONCompact",0,1
"18.16.1","JSON",0,1
"18.16.1","Vertical",0,1
"18.16.1","PrettySpaceNoEscapes",0,1
"18.16.1","PrettyCompactMonoBlock",0,1
"18.16.1","PrettyNoEscapes",0,1
"18.16.1","PrettySpace",0,1
"18.16.1","PrettyCompact",0,1
"18.16.1","Pretty",0,1
"18.16.1","TSVWithNames",1,1
"18.16.1","TabSeparatedWithNames",1,1
"18.16.1","TSVRaw",0,1
"18.16.1","CapnProto",1,0
"18.16.1","TabSeparated",1,1
"18.16.1","Native",1,1
"18.16.1","Null",0,1
"18.16.1","CSV",1,1
"18.16.1","ODBCDriver",0,1
"18.16.1","RowBinary",1,1
"18.16.1","TabSeparatedWithNamesAndTypes",1,1
"18.16.1","PrettyCompactNoEscapes",0,1
"18.16.1","TSVWithNamesAndTypes",1,1
"18.16.1","TSKV",1,1
"18.16.1","TSV",1,1
"18.16.1","TabSeparatedRaw",0,1
"18.16.1","Values",1,1
"18.16.1","CSVWithNames",1,1
"18.16.1","JSONEachRow",1,1
