"ch_version","name"
"18.16.1","JDBC"
"18.16.1","ODBC"
"18.16.1","HDFS"
"18.16.1","Kafka"
"18.16.1","MaterializedView"
"18.16.1","Set"
"18.16.1","Dictionary"
"18.16.1","Merge"
"18.16.1","MySQL"
"18.16.1","Buffer"
"18.16.1","MergeTree"
"18.16.1","CollapsingMergeTree"
"18.16.1","Join"
"18.16.1","ReplicatedVersionedCollapsingMergeTree"
"18.16.1","GraphiteMergeTree"
"18.16.1","View"
"18.16.1","Distributed"
"18.16.1","ReplacingMergeTree"
"18.16.1","TinyLog"
"18.16.1","Log"
"18.16.1","ReplicatedGraphiteMergeTree"
"18.16.1","ReplicatedReplacingMergeTree"
"18.16.1","ReplicatedSummingMergeTree"
"18.16.1","URL"
"18.16.1","Memory"
"18.16.1","StripeLog"
"18.16.1","SummingMergeTree"
"18.16.1","File"
"18.16.1","AggregatingMergeTree"
"18.16.1","ReplicatedMergeTree"
"18.16.1","ReplicatedCollapsingMergeTree"
"18.16.1","VersionedCollapsingMergeTree"
"18.16.1","Null"
"18.16.1","ReplicatedAggregatingMergeTree"
