"ch_version","name"
"19.5.4.22","JDBC"
"19.5.4.22","ODBC"
"19.5.4.22","HDFS"
"19.5.4.22","Kafka"
"19.5.4.22","MaterializedView"
"19.5.4.22","Set"
"19.5.4.22","Dictionary"
"19.5.4.22","Merge"
"19.5.4.22","MySQL"
"19.5.4.22","Buffer"
"19.5.4.22","MergeTree"
"19.5.4.22","CollapsingMergeTree"
"19.5.4.22","Join"
"19.5.4.22","ReplicatedVersionedCollapsingMergeTree"
"19.5.4.22","GraphiteMergeTree"
"19.5.4.22","View"
"19.5.4.22","Distributed"
"19.5.4.22","ReplacingMergeTree"
"19.5.4.22","TinyLog"
"19.5.4.22","Log"
"19.5.4.22","ReplicatedGraphiteMergeTree"
"19.5.4.22","ReplicatedReplacingMergeTree"
"19.5.4.22","ReplicatedSummingMergeTree"
"19.5.4.22","URL"
"19.5.4.22","Memory"
"19.5.4.22","StripeLog"
"19.5.4.22","SummingMergeTree"
"19.5.4.22","File"
"19.5.4.22","AggregatingMergeTree"
"19.5.4.22","ReplicatedMergeTree"
"19.5.4.22","ReplicatedCollapsingMergeTree"
"19.5.4.22","VersionedCollapsingMergeTree"
"19.5.4.22","Null"
"19.5.4.22","ReplicatedAggregatingMergeTree"
