"ch_version","name","is_input","is_output"
"19.1.15.73","ODBCDriver2",0,1
"19.1.15.73","XML",0,1
"19.1.15.73","JSONCompact",0,1
"19.1.15.73","JSON",0,1
"19.1.15.73","Vertical",0,1
"19.1.15.73","PrettySpaceNoEscapes",0,1
"19.1.15.73","PrettyCompactMonoBlock",0,1
"19.1.15.73","PrettyNoEscapes",0,1
"19.1.15.73","PrettySpace",0,1
"19.1.15.73","PrettyCompact",0,1
"19.1.15.73","Pretty",0,1
"19.1.15.73","TSVWithNames",1,1
"19.1.15.73","TabSeparatedWithNames",1,1
"19.1.15.73","TSVRaw",0,1
"19.1.15.73","CapnProto",1,0
"19.1.15.73","TabSeparated",1,1
"19.1.15.73","Native",1,1
"19.1.15.73","Null",0,1
"19.1.15.73","CSV",1,1
"19.1.15.73","ODBCDriver",0,1
"19.1.15.73","RowBinary",1,1
"19.1.15.73","TabSeparatedWithNamesAndTypes",1,1
"19.1.15.73","PrettyCompactNoEscapes",0,1
"19.1.15.73","TSVWithNamesAndTypes",1,1
"19.1.15.73","TSKV",1,1
"19.1.15.73","TSV",1,1
"19.1.15.73","TabSeparatedRaw",0,1
"19.1.15.73","Values",1,1
"19.1.15.73","CSVWithNames",1,1
"19.1.15.73","JSONEachRow",1,1
