"ch_version","name","case_insensitive","alias_to"
"19.1.15.73","LowCardinality",0,""
"19.1.15.73","IntervalYear",0,""
"19.1.15.73","IntervalQuarter",0,""
"19.1.15.73","IntervalDay",0,""
"19.1.15.73","IntervalWeek",0,""
"19.1.15.73","IntervalHour",0,""
"19.1.15.73","IntervalMinute",0,""
"19.1.15.73","Nested",0,""
"19.1.15.73","IntervalMonth",0,""
"19.1.15.73","Tuple",0,""
"19.1.15.73","AggregateFunction",0,""
"19.1.15.73","Nullable",0,""
"19.1.15.73","FixedString",0,""
"19.1.15.73","IntervalSecond",0,""
"19.1.15.73","UInt64",0,""
"19.1.15.73","Enum8",0,""
"19.1.15.73","Int32",0,""
"19.1.15.73","Int16",0,""
"19.1.15.73","Int8",0,""
"19.1.15.73","Date",1,""
"19.1.15.73","UInt32",0,""
"19.1.15.73","UInt8",0,""
"19.1.15.73","Enum16",0,""
"19.1.15.73","DateTime",1,""
"19.1.15.73","UInt16",0,""
"19.1.15.73","Nothing",0,""
"19.1.15.73","Array",0,""
"19.1.15.73","Int64",0,""
"19.1.15.73","Float32",0,""
"19.1.15.73","Float64",0,""
"19.1.15.73","Decimal32",1,""
"19.1.15.73","Decimal64",1,""
"19.1.15.73","Decimal128",1,""
"19.1.15.73","UUID",0,""
"19.1.15.73","String",0,""
"19.1.15.73","Decimal",1,""
"19.1.15.73","LONGBLOB",1,"String"
"19.1.15.73","MEDIUMBLOB",1,"String"
"19.1.15.73","TINYBLOB",1,"String"
"19.1.15.73","BIGINT",1,"Int64"
"19.1.15.73","SMALLINT",1,"Int16"
"19.1.15.73","TIMESTAMP",1,"DateTime"
"19.1.15.73","INTEGER",1,"Int32"
"19.1.15.73","INT",1,"Int32"
"19.1.15.73","DOUBLE",1,"Float64"
"19.1.15.73","MEDIUMTEXT",1,"String"
"19.1.15.73","TINYINT",1,"Int8"
"19.1.15.73","DEC",1,"Decimal"
"19.1.15.73","BINARY",1,"FixedString"
"19.1.15.73","FLOAT",1,"Float32"
"19.1.15.73","CHAR",1,"String"
"19.1.15.73","VARCHAR",1,"String"
"19.1.15.73","TEXT",1,"String"
"19.1.15.73","TINYTEXT",1,"String"
"19.1.15.73","LONGTEXT",1,"String"
"19.1.15.73","BLOB",1,"String"
