"ch_version","name","case_insensitive","alias_to"
"25.10.2.65","JSON",1,""
"25.10.2.65","Dynamic",0,""
"25.10.2.65","Object",0,""
"25.10.2.65","Polygon",0,""
"25.10.2.65","Ring",0,""
"25.10.2.65","Point",0,""
"25.10.2.65","SimpleAggregateFunction",0,""
"25.10.2.65","IntervalYear",0,""
"25.10.2.65","IntervalMonth",0,""
"25.10.2.65","IntervalWeek",0,""
"25.10.2.65","IntervalDay",0,""
"25.10.2.65","Int64",0,""
"25.10.2.65","IntervalMicrosecond",0,""
"25.10.2.65","MultiLineString",0,""
"25.10.2.65","IntervalNanosecond",0,""
"25.10.2.65","Nested",0,""
"25.10.2.65","LowCardinality",0,""
"25.10.2.65","Decimal",1,""
"25.10.2.65","AggregateFunction",0,""
"25.10.2.65","IPv6",0,""
"25.10.2.65","Variant",0,""
"25.10.2.65","IPv4",0,""
"25.10.2.65","UUID",0,""
"25.10.2.65","UInt32",0,""
"25.10.2.65","DateTime",1,""
"25.10.2.65","Nullable",0,""
"25.10.2.65","Nothing",0,""
"25.10.2.65","QBit",0,""
"25.10.2.65","Tuple",0,""
"25.10.2.65","IntervalMinute",0,""
"25.10.2.65","FixedString",0,""
"25.10.2.65","String",0,""
"25.10.2.65","Enum",1,""
"25.10.2.65","IntervalMillisecond",0,""
"25.10.2.65","Time64",1,""
"25.10.2.65","DateTime64",1,""
"25.10.2.65","IntervalQuarter",0,""
"25.10.2.65","Date",1,""
"25.10.2.65","Int16",0,""
"25.10.2.65","Decimal128",1,""
"25.10.2.65","Array",0,""
"25.10.2.65","DateTime32",1,""
"25.10.2.65","Date32",1,""
"25.10.2.65","UInt256",0,""
"25.10.2.65","Int8",0,""
"25.10.2.65","Decimal64",1,""
"25.10.2.65","Int256",0,""
"25.10.2.65","Bool",1,""
"25.10.2.65","Int128",0,""
"25.10.2.65","IntervalHour",0,""
"25.10.2.65","Float64",0,""
"25.10.2.65","Enum8",0,""
"25.10.2.65","UInt64",0,""
"25.10.2.65","Float32",0,""
