"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"24.8.14.10545.altinitystable","HDFS",1,0,0,1,0,0,0,0
"24.8.14.10545.altinitystable","OSS",1,0,0,1,0,0,0,0
"24.8.14.10545.altinitystable","AzureBlobStorage",1,0,0,1,0,0,0,0
"24.8.14.10545.altinitystable","KeeperMap",0,0,0,1,0,0,0,1
"24.8.14.10545.altinitystable","SQLite",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","ExternalDistributed",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","S3",1,0,0,1,0,0,0,0
"24.8.14.10545.altinitystable","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"24.8.14.10545.altinitystable","PostgreSQL",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","NATS",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","RabbitMQ",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","MongoDB",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","FileLog",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","Dictionary",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","MySQL",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","S3Queue",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","FuzzJSON",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","Kafka",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","Loop",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","WindowView",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","Distributed",1,0,0,0,0,0,0,1
"24.8.14.10545.altinitystable","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"24.8.14.10545.altinitystable","ExecutablePool",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","COSN",1,0,0,1,0,0,0,0
"24.8.14.10545.altinitystable","Iceberg",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","MaterializedView",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","File",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","FuzzQuery",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","View",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","JDBC",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","Join",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","Executable",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","Set",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","Redis",0,0,0,1,0,0,0,1
"24.8.14.10545.altinitystable","GenerateRandom",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","LiveView",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","MergeTree",1,1,1,1,1,0,0,1
"24.8.14.10545.altinitystable","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"24.8.14.10545.altinitystable","Memory",1,0,0,0,0,0,0,1
"24.8.14.10545.altinitystable","Buffer",0,0,0,0,0,0,0,1
"24.8.14.10545.altinitystable","URL",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.8.14.10545.altinitystable","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"24.8.14.10545.altinitystable","Hive",1,0,0,1,0,0,0,0
"24.8.14.10545.altinitystable","ReplacingMergeTree",1,1,1,1,1,0,0,1
"24.8.14.10545.altinitystable","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"24.8.14.10545.altinitystable","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"24.8.14.10545.altinitystable","DeltaLake",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","TimeSeries",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","EmbeddedRocksDB",1,0,0,1,1,0,0,1
"24.8.14.10545.altinitystable","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.8.14.10545.altinitystable","TinyLog",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"24.8.14.10545.altinitystable","SummingMergeTree",1,1,1,1,1,0,0,1
"24.8.14.10545.altinitystable","Hudi",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","GraphiteMergeTree",1,1,1,1,1,0,0,1
"24.8.14.10545.altinitystable","CollapsingMergeTree",1,1,1,1,1,0,0,1
"24.8.14.10545.altinitystable","Merge",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","AzureQueue",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","AggregatingMergeTree",1,1,1,1,1,0,0,1
"24.8.14.10545.altinitystable","ODBC",0,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","Null",0,0,0,0,0,0,0,1
"24.8.14.10545.altinitystable","StripeLog",1,0,0,0,0,0,0,0
"24.8.14.10545.altinitystable","Log",1,0,0,0,0,0,0,0
