"ch_version","name","case_insensitive","alias_to"
"24.8.14.10545.altinitystable","JSON",1,""
"24.8.14.10545.altinitystable","Dynamic",0,""
"24.8.14.10545.altinitystable","Polygon",0,""
"24.8.14.10545.altinitystable","Ring",0,""
"24.8.14.10545.altinitystable","Point",0,""
"24.8.14.10545.altinitystable","SimpleAggregateFunction",0,""
"24.8.14.10545.altinitystable","IntervalQuarter",0,""
"24.8.14.10545.altinitystable","IntervalMonth",0,""
"24.8.14.10545.altinitystable","Int64",0,""
"24.8.14.10545.altinitystable","IntervalDay",0,""
"24.8.14.10545.altinitystable","IntervalHour",0,""
"24.8.14.10545.altinitystable","IPv4",0,""
"24.8.14.10545.altinitystable","IntervalSecond",0,""
"24.8.14.10545.altinitystable","LowCardinality",0,""
"24.8.14.10545.altinitystable","Int16",0,""
"24.8.14.10545.altinitystable","UInt256",0,""
"24.8.14.10545.altinitystable","AggregateFunction",0,""
"24.8.14.10545.altinitystable","MultiPolygon",0,""
"24.8.14.10545.altinitystable","LineString",0,""
"24.8.14.10545.altinitystable","IPv6",0,""
"24.8.14.10545.altinitystable","Nothing",0,""
"24.8.14.10545.altinitystable","Decimal256",1,""
"24.8.14.10545.altinitystable","Tuple",0,""
"24.8.14.10545.altinitystable","Array",0,""
"24.8.14.10545.altinitystable","IntervalMicrosecond",0,""
"24.8.14.10545.altinitystable","Bool",1,""
"24.8.14.10545.altinitystable","Enum16",0,""
"24.8.14.10545.altinitystable","IntervalMinute",0,""
"24.8.14.10545.altinitystable","FixedString",0,""
"24.8.14.10545.altinitystable","String",0,""
"24.8.14.10545.altinitystable","DateTime",1,""
"24.8.14.10545.altinitystable","Object",0,""
"24.8.14.10545.altinitystable","Map",0,""
"24.8.14.10545.altinitystable","UUID",0,""
"24.8.14.10545.altinitystable","Decimal64",1,""
"24.8.14.10545.altinitystable","Nullable",0,""
"24.8.14.10545.altinitystable","Enum",1,""
"24.8.14.10545.altinitystable","Int32",0,""
"24.8.14.10545.altinitystable","UInt8",0,""
"24.8.14.10545.altinitystable","Date",1,""
"24.8.14.10545.altinitystable","Decimal32",1,""
"24.8.14.10545.altinitystable","UInt128",0,""
"24.8.14.10545.altinitystable","Variant",0,""
"24.8.14.10545.altinitystable","Float64",0,""
"24.8.14.10545.altinitystable","Nested",0,""
"24.8.14.10545.altinitystable","UInt16",0,""
"24.8.14.10545.altinitystable","IntervalMillisecond",0,""
"24.8.14.10545.altinitystable","Int128",0,""
"24.8.14.10545.altinitystable","Decimal128",1,""
"24.8.14.10545.altinitystable","Int8",0,""
"24.8.14.10545.altinitystable","Decimal",1,""
"24.8.14.10545.altinitystable","Int256",0,""
"24.8.14.10545.altinitystable","DateTime64",1,""
"24.8.14.10545.altinitystable","Enum8",0,""
"24.8.14.10545.altinitystable","DateTime32",1,""
"24.8.14.10545.altinitystable","Date32",1,""
"24.8.14.10545.altinitystable","IntervalWeek",0,""
"24.8.14.10545.altinitystable","UInt64",0,""
"24.8.14.10545.altinitystable","MultiLineString",0,""
"24.8.14.10545.altinitystable","IntervalNanosecond",0,""
"24.8.14.10545.altinitystable","IntervalYear",0,""
"24.8.14.10545.altinitystable","UInt32",0,""
"24.8.14.10545.altinitystable","Float32",0,""
"24.8.14.10545.altinitystable","bool",1,"Bool"
"24.8.14.10545.altinitystable","INET6",1,"IPv6"
