"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"26.3.14.49","One",1,0,0,0,1,"",0,0,1,0,0,0
"26.3.14.49","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"26.3.14.49","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"26.3.14.49","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.3.14.49","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.3.14.49","MD",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"26.3.14.49","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","Form",1,0,0,0,1,"",0,1,0,0,0,0
"26.3.14.49","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.3.14.49","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"26.3.14.49","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
"26.3.14.49","Values",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"26.3.14.49","PrettyNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","PrettyNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","PrettyMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","AvroConfluent",1,0,0,0,1,"",0,1,0,0,0,1
"26.3.14.49","RawBLOB",1,1,0,0,1,"text/plain; charset=UTF-8",0,0,1,0,0,0
"26.3.14.49","Parquet",1,1,1,0,0,"application/octet-stream",1,1,0,0,0,1
"26.3.14.49","JSONCompactEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1,"",0,1,0,0,0,1
"26.3.14.49","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1,"",0,1,0,0,0,1
"26.3.14.49","CustomSeparatedWithNamesAndTypes",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"26.3.14.49","PrettySpace",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","Arrow",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"26.3.14.49","JSONAsString",1,0,1,0,1,"",0,0,1,0,0,0
"26.3.14.49","CustomSeparatedWithNames",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"26.3.14.49","CustomSeparated",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"26.3.14.49","BSONEachRow",1,1,1,1,0,"application/octet-stream",0,1,0,0,0,0
"26.3.14.49","Template",1,1,0,0,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"26.3.14.49","XML",0,1,0,1,1,"application/xml; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","ProtobufList",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.3.14.49","ProtobufSingle",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.3.14.49","JSONColumnsWithMetadata",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"26.3.14.49","TSVRawWithNamesAndTypes",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"26.3.14.49","Npy",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"26.3.14.49","TemplateIgnoreSpaces",1,0,0,0,1,"",0,1,0,0,0,0
"26.3.14.49","JSONCompactColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,0
"26.3.14.49","JSONColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"26.3.14.49","ArrowStream",1,1,0,0,0,"application/octet-stream",0,1,0,1,0,0
"26.3.14.49","JSONObjectEachRow",1,1,0,1,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"26.3.14.49","NDJSON",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"26.3.14.49","PrettyNDJSON",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
"26.3.14.49","LineAsStringWithNamesAndTypes",0,1,0,1,1,"text/tab-separated-values; charset=UTF-8",0,0,0,0,0,0
