"ch_version","name","is_input","is_output"
"19.3.4","ODBCDriver2",0,1
"19.3.4","XML",0,1
"19.3.4","JSONCompact",0,1
"19.3.4","JSON",0,1
"19.3.4","PrettySpaceNoEscapes",0,1
"19.3.4","PrettyCompactMonoBlock",0,1
"19.3.4","PrettyNoEscapes",0,1
"19.3.4","PrettySpace",0,1
"19.3.4","PrettyCompact",0,1
"19.3.4","Pretty",0,1
"19.3.4","Vertical",0,1
"19.3.4","Protobuf",0,1
"19.3.4","RowBinaryWithNamesAndTypes",1,1
"19.3.4","TabSeparated",1,1
"19.3.4","Native",1,1
"19.3.4","Null",0,1
"19.3.4","CSV",1,1
"19.3.4","ODBCDriver",0,1
"19.3.4","RowBinary",1,1
"19.3.4","TabSeparatedWithNames",1,1
"19.3.4","TSVWithNames",1,1
"19.3.4","CapnProto",1,0
"19.3.4","TSVRaw",0,1
"19.3.4","TabSeparatedWithNamesAndTypes",1,1
"19.3.4","PrettyCompactNoEscapes",0,1
"19.3.4","TSVWithNamesAndTypes",1,1
"19.3.4","TSKV",1,1
"19.3.4","TSV",1,1
"19.3.4","TabSeparatedRaw",0,1
"19.3.4","Values",1,1
"19.3.4","CSVWithNames",1,1
"19.3.4","JSONEachRow",1,1
