"ch_version","name","case_insensitive","alias_to"
"18.12.14","LowCardinality",0,""
"18.12.14","IntervalYear",0,""
"18.12.14","IntervalDay",0,""
"18.12.14","IntervalWeek",0,""
"18.12.14","IntervalHour",0,""
"18.12.14","IntervalMinute",0,""
"18.12.14","Nested",0,""
"18.12.14","IntervalMonth",0,""
"18.12.14","Tuple",0,""
"18.12.14","AggregateFunction",0,""
"18.12.14","Nullable",0,""
"18.12.14","FixedString",0,""
"18.12.14","IntervalSecond",0,""
"18.12.14","UInt64",0,""
"18.12.14","Enum8",0,""
"18.12.14","Int32",0,""
"18.12.14","Int16",0,""
"18.12.14","Int8",0,""
"18.12.14","Date",1,""
"18.12.14","UInt32",0,""
"18.12.14","UInt8",0,""
"18.12.14","Enum16",0,""
"18.12.14","DateTime",1,""
"18.12.14","UInt16",0,""
"18.12.14","Nothing",0,""
"18.12.14","Array",0,""
"18.12.14","Int64",0,""
"18.12.14","Float32",0,""
"18.12.14","Float64",0,""
"18.12.14","Decimal32",1,""
"18.12.14","Decimal64",1,""
"18.12.14","Decimal128",1,""
"18.12.14","UUID",0,""
"18.12.14","String",0,""
"18.12.14","Decimal",1,""
"18.12.14","LONGBLOB",1,"String"
"18.12.14","MEDIUMBLOB",1,"String"
"18.12.14","BIGINT",1,"Int64"
"18.12.14","SMALLINT",1,"Int16"
"18.12.14","INTEGER",1,"Int32"
"18.12.14","INT",1,"Int32"
"18.12.14","DOUBLE",1,"Float64"
"18.12.14","MEDIUMTEXT",1,"String"
"18.12.14","TINYINT",1,"Int8"
"18.12.14","DEC",1,"Decimal"
"18.12.14","BINARY",1,"FixedString"
"18.12.14","FLOAT",1,"Float32"
"18.12.14","CHAR",1,"String"
"18.12.14","VARCHAR",1,"String"
"18.12.14","TEXT",1,"String"
"18.12.14","TINYTEXT",1,"String"
"18.12.14","LONGTEXT",1,"String"
"18.12.14","BLOB",1,"String"
"18.12.14","TINYBLOB",1,"String"
