"ch_version","name","is_input","is_output"
"18.12.14","ODBCDriver2",0,1
"18.12.14","XML",0,1
"18.12.14","JSONCompact",0,1
"18.12.14","JSON",0,1
"18.12.14","Vertical",0,1
"18.12.14","PrettySpaceNoEscapes",0,1
"18.12.14","PrettyCompactMonoBlock",0,1
"18.12.14","PrettyNoEscapes",0,1
"18.12.14","PrettySpace",0,1
"18.12.14","PrettyCompact",0,1
"18.12.14","Pretty",0,1
"18.12.14","TSVWithNames",1,1
"18.12.14","TabSeparatedWithNames",1,1
"18.12.14","TSVRaw",0,1
"18.12.14","CapnProto",1,0
"18.12.14","TabSeparated",1,1
"18.12.14","Native",1,1
"18.12.14","Null",0,1
"18.12.14","CSV",1,1
"18.12.14","ODBCDriver",0,1
"18.12.14","RowBinary",1,1
"18.12.14","TabSeparatedWithNamesAndTypes",1,1
"18.12.14","PrettyCompactNoEscapes",0,1
"18.12.14","TSVWithNamesAndTypes",1,1
"18.12.14","TSKV",1,1
"18.12.14","TSV",1,1
"18.12.14","TabSeparatedRaw",0,1
"18.12.14","Values",1,1
"18.12.14","CSVWithNames",1,1
"18.12.14","JSONEachRow",1,1
