"ch_version","name","value"
"24.2.1.2248","VERSION_FULL","ClickHouse 24.2.1.2248"
"24.2.1.2248","VERSION_DESCRIBE","v24.2.1.2248-testing"
"24.2.1.2248","VERSION_INTEGER","24002001"
"24.2.1.2248","SYSTEM","Linux"
"24.2.1.2248","VERSION_GITHASH","891689a41506d00aa169548f5b4a8774351242c4"
"24.2.1.2248","VERSION_REVISION","54483"
"24.2.1.2248","BUILD_TYPE","RelWithDebInfo"
"24.2.1.2248","SYSTEM_PROCESSOR","x86_64"
"24.2.1.2248","CMAKE_VERSION","3.28.3"
"24.2.1.2248","C_COMPILER","/usr/bin/clang-17"
"24.2.1.2248","C_COMPILER_VERSION","17.0.6"
"24.2.1.2248","CXX_COMPILER","/usr/bin/clang++-17"
"24.2.1.2248","CXX_COMPILER_VERSION","17.0.6"
"24.2.1.2248","C_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -fdiagnostics-color=always -Xclang -fuse-ctor-homing -Wno-enum-constexpr-conversion  -gdwarf-aranges -pipe -mssse3 -msse4.1 -msse4.2 -mpclmul -mpopcnt -fasynchronous-unwind-tables -ffile-prefix-map=.=. -ftime-trace -falign-functions=32 -mbranches-within-32B-boundaries  -fdiagnostics-absolute-paths -Wframe-larger-than=65536 -Weverything -Wpedantic -Wno-zero-length-array -Wno-c++98-compat-pedantic -Wno-c++98-compat -Wno-c++20-compat -Wno-sign-conversion -Wno-implicit-int-conversion -Wno-implicit-int-float-conversion -Wno-ctad-maybe-unsupported -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-padded -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-vla -Wno-weak-template-vtables -Wno-weak-vtables -Wno-thread-safety-negative -Wno-enum-constexpr-conversion -Wno-unsafe-buffer-usage -Wno-switch-default -O2 -g -DNDEBUG -O3 -g  -flto=thin -fwhole-program-vtables -fno-pie"
"24.2.1.2248","CXX_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -fdiagnostics-color=always -Xclang -fuse-ctor-homing -Wno-enum-constexpr-conversion -fsized-deallocation  -gdwarf-aranges -pipe -mssse3 -msse4.1 -msse4.2 -mpclmul -mpopcnt -fasynchronous-unwind-tables -ffile-prefix-map=.=. -ftime-trace -falign-functions=32 -mbranches-within-32B-boundaries  -fdiagnostics-absolute-paths -fstrict-vtable-pointers -Wall -Wextra -Wframe-larger-than=65536 -Weverything -Wpedantic -Wno-zero-length-array -Wno-c++98-compat-pedantic -Wno-c++98-compat -Wno-c++20-compat -Wno-sign-conversion -Wno-implicit-int-conversion -Wno-implicit-int-float-conversion -Wno-ctad-maybe-unsupported -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-padded -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-vla -Wno-weak-template-vtables -Wno-weak-vtables -Wno-thread-safety-negative -Wno-enum-constexpr-conversion -Wno-unsafe-buffer-usage -Wno-switch-default -O2 -g -DNDEBUG -O3 -g  -flto=thin -fwhole-program-vtables -fno-pie"
"24.2.1.2248","LINK_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 --ld-path=/usr/bin/ld.lld-17 -Wl,--no-export-dynamic -Wl,--gc-sections -Wl,--gdb-index -Wl,--build-id=sha1 -Wl,--time-trace -no-pie -Wl,-no-pie  -flto=thin -fwhole-program-vtables"
"24.2.1.2248","BUILD_COMPILE_DEFINITIONS",""
"24.2.1.2248","USE_EMBEDDED_COMPILER","ON"
"24.2.1.2248","USE_GLIBC_COMPATIBILITY","ON"
"24.2.1.2248","USE_JEMALLOC","ON"
"24.2.1.2248","USE_ICU","1"
"24.2.1.2248","USE_H3","1"
"24.2.1.2248","USE_MYSQL","1"
"24.2.1.2248","USE_RDKAFKA","1"
"24.2.1.2248","USE_CAPNP","1"
"24.2.1.2248","USE_BASE64","1"
"24.2.1.2248","USE_HDFS","1"
"24.2.1.2248","USE_SNAPPY","1"
"24.2.1.2248","USE_PARQUET","1"
"24.2.1.2248","USE_PROTOBUF","1"
"24.2.1.2248","USE_BROTLI","1"
"24.2.1.2248","USE_SSL","1"
"24.2.1.2248","OPENSSL_VERSION","1.1.1g"
"24.2.1.2248","OPENSSL_IS_BORING_SSL","1"
"24.2.1.2248","USE_VECTORSCAN","ON"
"24.2.1.2248","USE_SIMDJSON","1"
"24.2.1.2248","USE_ODBC","1"
"24.2.1.2248","USE_GRPC","1"
"24.2.1.2248","USE_LDAP","1"
"24.2.1.2248","TZDATA_VERSION","2023c"
"24.2.1.2248","USE_KRB5","1"
"24.2.1.2248","USE_FILELOG","1"
"24.2.1.2248","USE_BZIP2","1"
"24.2.1.2248","USE_AMQPCPP","1"
"24.2.1.2248","USE_ROCKSDB","1"
"24.2.1.2248","USE_NURAFT","1"
"24.2.1.2248","USE_NLP","1"
"24.2.1.2248","USE_LIBURING","1"
"24.2.1.2248","USE_SQLITE","1"
"24.2.1.2248","USE_LIBPQXX","1"
"24.2.1.2248","USE_AZURE_BLOB_STORAGE","1"
"24.2.1.2248","USE_AWS_S3","1"
"24.2.1.2248","USE_CASSANDRA","1"
"24.2.1.2248","USE_YAML_CPP","1"
"24.2.1.2248","USE_SENTRY","1"
"24.2.1.2248","USE_DATASKETCHES","1"
"24.2.1.2248","USE_AVRO","1"
"24.2.1.2248","USE_ARROW","1"
"24.2.1.2248","USE_ORC","1"
"24.2.1.2248","USE_MSGPACK","1"
"24.2.1.2248","USE_QPL","ON"
"24.2.1.2248","USE_QAT","ON"
"24.2.1.2248","GIT_HASH","891689a41506d00aa169548f5b4a8774351242c4"
"24.2.1.2248","GIT_BRANCH","HEAD"
"24.2.1.2248","GIT_DATE","2024-02-29 18:17:05 +0000"
"24.2.1.2248","GIT_COMMIT_SUBJECT","Merge pull request #60196 from azat/preliminary-filters-fix"
