"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"26.4.3.37","One",1,0,0,0,1,"",0,0,1,0,0,0
"26.4.3.37","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"26.4.3.37","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"26.4.3.37","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.4.3.37","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.4.3.37","MD",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"26.4.3.37","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","Form",1,0,0,0,1,"",0,1,0,0,0,0
"26.4.3.37","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.4.3.37","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"26.4.3.37","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
"26.4.3.37","Values",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"26.4.3.37","PrettyNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","PrettyNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","PrettyMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","AvroConfluent",1,0,0,0,1,"",0,1,0,0,0,1
"26.4.3.37","RawBLOB",1,1,0,0,1,"text/plain; charset=UTF-8",0,0,1,0,0,0
"26.4.3.37","Parquet",1,1,1,0,0,"application/octet-stream",1,1,0,0,0,1
"26.4.3.37","JSONCompactEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1,"",0,1,0,0,0,1
"26.4.3.37","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1,"",0,1,0,0,0,1
"26.4.3.37","CustomSeparatedWithNamesAndTypes",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"26.4.3.37","PrettySpace",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","Arrow",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"26.4.3.37","JSONAsString",1,0,1,0,1,"",0,0,1,0,0,0
"26.4.3.37","CustomSeparatedWithNames",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"26.4.3.37","CustomSeparated",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"26.4.3.37","BSONEachRow",1,1,1,1,0,"application/octet-stream",0,1,0,0,0,0
"26.4.3.37","Template",1,1,0,0,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"26.4.3.37","XML",0,1,0,1,1,"application/xml; charset=UTF-8",0,0,0,0,0,0
"26.4.3.37","ProtobufList",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.4.3.37","ProtobufSingle",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.4.3.37","JSONColumnsWithMetadata",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"26.4.3.37","TSVRawWithNamesAndTypes",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"26.4.3.37","Npy",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"26.4.3.37","TemplateIgnoreSpaces",1,0,0,0,1,"",0,1,0,0,0,0
"26.4.3.37","JSONCompactColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,0
"26.4.3.37","JSONColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
