"ch_version","name","value"
"19.1.9","VERSION_FULL","ClickHouse 19.1.9"
"19.1.9","VERSION_DESCRIBE","v19.1.9-testing"
"19.1.9","VERSION_GITHASH","d01e0e554883e5d2b37c5a4e08585954047fed0a"
"19.1.9","VERSION_REVISION","54413"
"19.1.9","VERSION_INTEGER","19001009"
"19.1.9","BUILD_DATE","2019-02-20"
"19.1.9","BUILD_TYPE","RELWITHDEBINFO"
"19.1.9","SYSTEM","Linux-4.9.51-13"
"19.1.9","SYSTEM_PROCESSOR","x86_64"
"19.1.9","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"19.1.9","CMAKE_VERSION","3.10.2"
"19.1.9","C_COMPILER","/usr/lib/ccache/cc"
"19.1.9","C_COMPILER_VERSION","7.3.0"
"19.1.9","CXX_COMPILER","/usr/lib/ccache/g++"
"19.1.9","CXX_COMPILER_VERSION","7.3.0"
"19.1.9","C_FLAGS"," -fdiagnostics-color=always  -pipe -msse4.1 -msse4.2 -mpopcnt -fno-omit-frame-pointer  -Wall  -no-pie -O2 -g -DNDEBUG -O3 "
"19.1.9","CXX_FLAGS"," -fdiagnostics-color=always  -pipe -msse4.1 -msse4.2 -mpopcnt  -fno-omit-frame-pointer  -Wall  -Wnon-virtual-dtor -no-pie -O2 -g -DNDEBUG -O3 "
"19.1.9","LINK_FLAGS"," -fuse-ld=gold -static-libgcc -static-libstdc++"
"19.1.9","BUILD_COMPILE_DEFINITIONS",""
"19.1.9","BUILD_INCLUDE_DIRECTORIES",""
"19.1.9","STATIC","ON"
"19.1.9","USE_EMBEDDED_COMPILER","1"
"19.1.9","USE_INTERNAL_MEMCPY","ON"
"19.1.9","USE_GLIBC_COMPATIBILITY","ON"
"19.1.9","USE_JEMALLOC","1"
"19.1.9","USE_TCMALLOC",""
"19.1.9","USE_UNWIND","1"
"19.1.9","USE_ICU","1"
"19.1.9","USE_MYSQL","1"
"19.1.9","USE_RE2_ST","1"
"19.1.9","USE_VECTORCLASS",""
"19.1.9","USE_RDKAFKA","1"
"19.1.9","USE_CAPNP","1"
"19.1.9","USE_POCO_SQLODBC",""
"19.1.9","USE_POCO_DATAODBC","1"
"19.1.9","USE_POCO_MONGODB","1"
"19.1.9","USE_POCO_NETSSL","1"
"19.1.9","USE_BASE64","1"
