"ch_version","name"
"19.1.9","mysql"
"19.1.9","jdbc"
"19.1.9","odbc"
"19.1.9","hdfs"
"19.1.9","remote"
"19.1.9","catBoostPool"
"19.1.9","merge"
"19.1.9","file"
"19.1.9","cluster"
"19.1.9","url"
"19.1.9","remoteSecure"
"19.1.9","numbers"
