"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"24.3.12.76.altinitystable","AzureBlobStorage",1,0,0,1,0,0,0,0
"24.3.12.76.altinitystable","KeeperMap",0,0,0,1,0,0,0,1
"24.3.12.76.altinitystable","SQLite",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","ExternalDistributed",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","PostgreSQL",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","NATS",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","RabbitMQ",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","Kafka",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","MongoDB",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","FileLog",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","Dictionary",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","MySQL",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","S3Queue",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","HDFS",0,0,0,1,0,0,0,0
"24.3.12.76.altinitystable","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"24.3.12.76.altinitystable","S3",1,0,0,1,0,0,0,0
"24.3.12.76.altinitystable","FuzzJSON",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","OSS",1,0,0,1,0,0,0,0
"24.3.12.76.altinitystable","WindowView",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","Distributed",1,0,0,0,0,0,0,1
"24.3.12.76.altinitystable","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"24.3.12.76.altinitystable","ExecutablePool",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","COSN",1,0,0,1,0,0,0,0
"24.3.12.76.altinitystable","Iceberg",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","MaterializedView",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","View",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","JDBC",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","Join",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","Executable",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","Set",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","Redis",0,0,0,1,0,0,0,1
"24.3.12.76.altinitystable","GenerateRandom",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","LiveView",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","MergeTree",1,1,1,1,1,0,0,1
"24.3.12.76.altinitystable","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"24.3.12.76.altinitystable","Memory",1,0,0,0,0,0,0,1
"24.3.12.76.altinitystable","Buffer",0,0,0,0,0,0,0,1
"24.3.12.76.altinitystable","URL",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.3.12.76.altinitystable","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"24.3.12.76.altinitystable","Hive",1,0,0,1,0,0,0,0
"24.3.12.76.altinitystable","ReplacingMergeTree",1,1,1,1,1,0,0,1
"24.3.12.76.altinitystable","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"24.3.12.76.altinitystable","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"24.3.12.76.altinitystable","DeltaLake",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","EmbeddedRocksDB",0,0,0,1,1,0,0,1
"24.3.12.76.altinitystable","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.3.12.76.altinitystable","File",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","TinyLog",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"24.3.12.76.altinitystable","SummingMergeTree",1,1,1,1,1,0,0,1
"24.3.12.76.altinitystable","Hudi",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","GraphiteMergeTree",1,1,1,1,1,0,0,1
"24.3.12.76.altinitystable","CollapsingMergeTree",1,1,1,1,1,0,0,1
"24.3.12.76.altinitystable","Merge",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","AggregatingMergeTree",1,1,1,1,1,0,0,1
"24.3.12.76.altinitystable","ODBC",0,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","Null",0,0,0,0,0,0,0,1
"24.3.12.76.altinitystable","StripeLog",1,0,0,0,0,0,0,0
"24.3.12.76.altinitystable","Log",1,0,0,0,0,0,0,0
