"ch_version","name"
"19.11.10.54","MySQL"
"19.11.10.54","JDBC"
"19.11.10.54","HDFS"
"19.11.10.54","MaterializedView"
"19.11.10.54","View"
"19.11.10.54","Set"
"19.11.10.54","Dictionary"
"19.11.10.54","AggregatingMergeTree"
"19.11.10.54","ReplacingMergeTree"
"19.11.10.54","ReplicatedSummingMergeTree"
"19.11.10.54","ODBC"
"19.11.10.54","TinyLog"
"19.11.10.54","SummingMergeTree"
"19.11.10.54","VersionedCollapsingMergeTree"
"19.11.10.54","Log"
"19.11.10.54","MergeTree"
"19.11.10.54","GraphiteMergeTree"
"19.11.10.54","CollapsingMergeTree"
"19.11.10.54","ReplicatedGraphiteMergeTree"
"19.11.10.54","Join"
"19.11.10.54","StripeLog"
"19.11.10.54","ReplicatedAggregatingMergeTree"
"19.11.10.54","ReplicatedVersionedCollapsingMergeTree"
"19.11.10.54","URL"
"19.11.10.54","Null"
"19.11.10.54","Merge"
"19.11.10.54","ReplicatedMergeTree"
"19.11.10.54","Distributed"
"19.11.10.54","Memory"
"19.11.10.54","Kafka"
"19.11.10.54","ReplicatedCollapsingMergeTree"
"19.11.10.54","Buffer"
"19.11.10.54","ReplicatedReplacingMergeTree"
"19.11.10.54","File"
