"ch_version","name","is_input","is_output"
"22.8.12.45","SQLInsert",0,1
"22.8.12.45","Prometheus",0,1
"22.8.12.45","CapnProto",1,1
"22.8.12.45","PostgreSQLWire",0,1
"22.8.12.45","MySQLWire",0,1
"22.8.12.45","JSONColumnsWithMetadata",0,1
"22.8.12.45","JSONEachRowWithProgress",0,1
"22.8.12.45","JSONCompact",0,1
"22.8.12.45","Null",0,1
"22.8.12.45","JSONStrings",0,1
"22.8.12.45","ODBCDriver2",0,1
"22.8.12.45","PrettySpaceNoEscapes",0,1
"22.8.12.45","PrettySpace",0,1
"22.8.12.45","PrettyCompactMonoBlock",0,1
"22.8.12.45","PrettyCompactNoEscapes",0,1
"22.8.12.45","JSONStringsEachRowWithProgress",0,1
"22.8.12.45","PrettyNoEscapesMonoBlock",0,1
"22.8.12.45","PrettyMonoBlock",0,1
"22.8.12.45","JSONCompactStrings",0,1
"22.8.12.45","PrettyCompactNoEscapesMonoBlock",0,1
"22.8.12.45","PrettyNoEscapes",0,1
"22.8.12.45","ArrowStream",1,1
"22.8.12.45","Avro",1,1
"22.8.12.45","AvroConfluent",1,0
"22.8.12.45","ORC",1,1
"22.8.12.45","CustomSeparatedIgnoreSpacesWithNames",1,0
"22.8.12.45","CustomSeparatedIgnoreSpaces",1,0
"22.8.12.45","CustomSeparatedWithNamesAndTypes",1,1
"22.8.12.45","CustomSeparatedWithNames",1,1
"22.8.12.45","RawBLOB",1,1
"22.8.12.45","Template",1,1
"22.8.12.45","MsgPack",1,1
"22.8.12.45","TemplateIgnoreSpaces",1,0
"22.8.12.45","JSON",0,1
"22.8.12.45","ProtobufList",1,1
"22.8.12.45","Markdown",0,1
"22.8.12.45","XML",0,1
"22.8.12.45","ProtobufSingle",1,1
"22.8.12.45","JSONCompactColumns",1,1
"22.8.12.45","LineAsStringWithNamesAndTypes",0,1
"22.8.12.45","LineAsStringWithNames",0,1
"22.8.12.45","Native",1,1
"22.8.12.45","LineAsString",1,1
"22.8.12.45","RowBinaryWithNamesAndTypes",1,1
"22.8.12.45","Protobuf",1,1
"22.8.12.45","RowBinary",1,1
"22.8.12.45","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"22.8.12.45","PrettySpaceMonoBlock",0,1
"22.8.12.45","PrettyCompact",0,1
"22.8.12.45","RowBinaryWithNames",1,1
"22.8.12.45","Arrow",1,1
"22.8.12.45","Parquet",1,1
"22.8.12.45","TabSeparatedWithNames",1,1
"22.8.12.45","JSONCompactStringsEachRowWithNames",1,1
"22.8.12.45","HiveText",1,0
"22.8.12.45","PrettySpaceNoEscapesMonoBlock",0,1
"22.8.12.45","TabSeparatedRawWithNames",1,1
"22.8.12.45","JSONCompactStringsEachRow",1,1
"22.8.12.45","CustomSeparated",1,1
"22.8.12.45","JSONCompactEachRow",1,1
"22.8.12.45","TSVRawWithNamesAndTypes",1,1
"22.8.12.45","JSONAsString",1,0
"22.8.12.45","JSONColumns",1,1
"22.8.12.45","NDJSON",1,1
"22.8.12.45","JSONAsObject",1,0
"22.8.12.45","JSONLines",1,1
"22.8.12.45","MySQLDump",1,0
"22.8.12.45","TSVWithNamesAndTypes",1,1
"22.8.12.45","CSVWithNamesAndTypes",1,1
"22.8.12.45","CSVWithNames",1,1
"22.8.12.45","Regexp",1,0
"22.8.12.45","TSV",1,1
"22.8.12.45","Vertical",0,1
"22.8.12.45","CSV",1,1
"22.8.12.45","TabSeparated",1,1
"22.8.12.45","JSONStringEachRow",0,0
"22.8.12.45","Pretty",0,1
"22.8.12.45","JSONCompactEachRowWithNames",1,1
"22.8.12.45","TabSeparatedRawWithNamesAndTypes",1,1
"22.8.12.45","TSKV",1,1
"22.8.12.45","TSVRaw",1,1
"22.8.12.45","Values",1,1
"22.8.12.45","JSONStringsEachRow",1,1
"22.8.12.45","TabSeparatedWithNamesAndTypes",1,1
"22.8.12.45","TSVRawWithNames",1,1
"22.8.12.45","JSONCompactEachRowWithNamesAndTypes",1,1
"22.8.12.45","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"22.8.12.45","TabSeparatedRaw",1,1
"22.8.12.45","TSVWithNames",1,1
"22.8.12.45","JSONEachRow",1,1
