"ch_version","name","case_insensitive","alias_to"
"18.14.9","LowCardinality",0,""
"18.14.9","IntervalYear",0,""
"18.14.9","IntervalDay",0,""
"18.14.9","IntervalWeek",0,""
"18.14.9","IntervalHour",0,""
"18.14.9","IntervalMinute",0,""
"18.14.9","Nested",0,""
"18.14.9","IntervalMonth",0,""
"18.14.9","Tuple",0,""
"18.14.9","AggregateFunction",0,""
"18.14.9","Nullable",0,""
"18.14.9","FixedString",0,""
"18.14.9","IntervalSecond",0,""
"18.14.9","UInt64",0,""
"18.14.9","Enum8",0,""
"18.14.9","Int32",0,""
"18.14.9","Int16",0,""
"18.14.9","Int8",0,""
"18.14.9","Date",1,""
"18.14.9","UInt32",0,""
"18.14.9","UInt8",0,""
"18.14.9","Enum16",0,""
"18.14.9","DateTime",1,""
"18.14.9","UInt16",0,""
"18.14.9","Nothing",0,""
"18.14.9","Array",0,""
"18.14.9","Int64",0,""
"18.14.9","Float32",0,""
"18.14.9","Float64",0,""
"18.14.9","Decimal32",1,""
"18.14.9","Decimal64",1,""
"18.14.9","Decimal128",1,""
"18.14.9","UUID",0,""
"18.14.9","String",0,""
"18.14.9","Decimal",1,""
"18.14.9","LONGBLOB",1,"String"
"18.14.9","MEDIUMBLOB",1,"String"
"18.14.9","TINYBLOB",1,"String"
"18.14.9","BIGINT",1,"Int64"
"18.14.9","SMALLINT",1,"Int16"
"18.14.9","TIMESTAMP",1,"DateTime"
"18.14.9","INTEGER",1,"Int32"
"18.14.9","INT",1,"Int32"
"18.14.9","DOUBLE",1,"Float64"
"18.14.9","MEDIUMTEXT",1,"String"
"18.14.9","TINYINT",1,"Int8"
"18.14.9","DEC",1,"Decimal"
"18.14.9","BINARY",1,"FixedString"
"18.14.9","FLOAT",1,"Float32"
"18.14.9","CHAR",1,"String"
"18.14.9","VARCHAR",1,"String"
"18.14.9","TEXT",1,"String"
"18.14.9","TINYTEXT",1,"String"
"18.14.9","LONGTEXT",1,"String"
"18.14.9","BLOB",1,"String"
