"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.3.5.42","One",1,0,0,0,1
"25.3.5.42","ParquetMetadata",1,0,1,0,1
"25.3.5.42","MySQLDump",1,0,0,0,1
"25.3.5.42","CapnProto",1,1,0,0,0
"25.3.5.42","PostgreSQLWire",0,1,0,0,0
"25.3.5.42","TSV",1,1,1,1,1
"25.3.5.42","PrettyCompactMonoBlock",0,1,0,0,1
"25.3.5.42","JSONEachRowWithProgress",0,1,0,0,1
"25.3.5.42","JSONCompactStrings",0,1,0,1,1
"25.3.5.42","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.3.5.42","Vertical",0,1,0,1,1
"25.3.5.42","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.3.5.42","Null",0,1,0,0,1
"25.3.5.42","PrettySpaceNoEscapes",0,1,0,0,1
"25.3.5.42","Markdown",0,1,0,1,1
"25.3.5.42","Form",1,0,0,0,1
"25.3.5.42","ODBCDriver2",0,1,0,0,0
"25.3.5.42","PrettySpaceMonoBlock",0,1,0,0,1
"25.3.5.42","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.3.5.42","PrettyCompactNoEscapes",0,1,0,0,1
"25.3.5.42","JSONStringsEachRow",1,1,1,1,1
"25.3.5.42","PrettyCompact",0,1,0,0,1
"25.3.5.42","DWARF",1,0,1,0,1
"25.3.5.42","Values",1,1,0,1,1
"25.3.5.42","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.3.5.42","PrettyNoEscapes",0,1,0,0,1
"25.3.5.42","PrettyMonoBlock",0,1,0,0,1
"25.3.5.42","AvroConfluent",1,0,0,0,1
"25.3.5.42","RawBLOB",1,1,0,0,1
"25.3.5.42","Parquet",1,1,1,0,0
"25.3.5.42","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.3.5.42","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.3.5.42","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.3.5.42","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.3.5.42","PrettySpace",0,1,0,0,1
"25.3.5.42","Arrow",1,1,0,0,0
"25.3.5.42","JSONAsString",1,0,1,0,1
"25.3.5.42","CustomSeparatedWithNames",1,1,0,1,1
"25.3.5.42","CustomSeparated",1,1,0,1,1
"25.3.5.42","BSONEachRow",1,1,1,1,0
"25.3.5.42","Template",1,1,0,0,1
"25.3.5.42","XML",0,1,0,1,1
"25.3.5.42","ProtobufList",1,1,0,0,0
"25.3.5.42","ProtobufSingle",1,1,0,0,0
"25.3.5.42","JSONColumnsWithMetadata",1,1,0,0,1
"25.3.5.42","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.3.5.42","Npy",1,1,0,0,0
"25.3.5.42","TemplateIgnoreSpaces",1,0,0,0,1
"25.3.5.42","JSONCompactColumns",1,1,0,0,1
"25.3.5.42","JSONColumns",1,1,0,0,1
"25.3.5.42","ArrowStream",1,1,0,0,0
"25.3.5.42","JSONObjectEachRow",1,1,0,1,1
"25.3.5.42","NDJSON",1,1,1,1,1
"25.3.5.42","PrettyNDJSON",0,1,0,1,1
"25.3.5.42","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.3.5.42","PrettyJSONLines",0,1,0,1,1
"25.3.5.42","CSVWithNamesAndTypes",1,1,1,1,1
"25.3.5.42","ORC",1,1,0,0,0
"25.3.5.42","Protobuf",1,1,0,0,0
"25.3.5.42","PrettyJSONEachRow",0,1,0,1,1
"25.3.5.42","JSONStrings",0,1,0,1,1
"25.3.5.42","JSON",1,1,0,1,1
"25.3.5.42","RawWithNames",1,1,1,1,1
"25.3.5.42","MsgPack",1,1,0,1,0
"25.3.5.42","LineAsStringWithNames",0,1,0,1,1
"25.3.5.42","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.3.5.42","LineAsString",1,1,1,1,1
"25.3.5.42","RowBinaryWithNames",1,1,0,1,0
