"ch_version","name","is_aggregate","case_insensitive","alias_to"
"21.8.15.15.altinitystable","logTrace",0,0,""
"21.8.15.15.altinitystable","aes_decrypt_mysql",0,0,""
"21.8.15.15.altinitystable","aes_encrypt_mysql",0,0,""
"21.8.15.15.altinitystable","decrypt",0,0,""
"21.8.15.15.altinitystable","encrypt",0,0,""
"21.8.15.15.altinitystable","bayesAB",0,0,""
"21.8.15.15.altinitystable","validateNestedArraySizes",0,0,""
"21.8.15.15.altinitystable","wordShingleMinHashArgCaseInsensitiveUTF8",0,0,""
"21.8.15.15.altinitystable","wordShingleMinHashArgUTF8",0,0,""
"21.8.15.15.altinitystable","wordShingleMinHashArgCaseInsensitive",0,0,""
"21.8.15.15.altinitystable","wordShingleMinHashArg",0,0,""
"21.8.15.15.altinitystable","ngramMinHashArgCaseInsensitiveUTF8",0,0,""
"21.8.15.15.altinitystable","ngramMinHashArgUTF8",0,0,""
"21.8.15.15.altinitystable","ngramMinHashArgCaseInsensitive",0,0,""
"21.8.15.15.altinitystable","ngramMinHashArg",0,0,""
"21.8.15.15.altinitystable","wordShingleMinHashCaseInsensitiveUTF8",0,0,""
"21.8.15.15.altinitystable","wordShingleMinHashUTF8",0,0,""
"21.8.15.15.altinitystable","ngramMinHashCaseInsensitiveUTF8",0,0,""
"21.8.15.15.altinitystable","ngramMinHashUTF8",0,0,""
"21.8.15.15.altinitystable","ngramMinHashCaseInsensitive",0,0,""
"21.8.15.15.altinitystable","wordShingleSimHashUTF8",0,0,""
"21.8.15.15.altinitystable","ngramSimHashUTF8",0,0,""
"21.8.15.15.altinitystable","ngramSimHashCaseInsensitive",0,0,""
"21.8.15.15.altinitystable","ngramSimHash",0,0,""
"21.8.15.15.altinitystable","toUnixTimestamp64Nano",0,0,""
"21.8.15.15.altinitystable","toUnixTimestamp64Micro",0,0,""
"21.8.15.15.altinitystable","jumpConsistentHash",0,0,""
"21.8.15.15.altinitystable","yandexConsistentHash",0,0,""
"21.8.15.15.altinitystable","addressToSymbol",0,0,""
"21.8.15.15.altinitystable","toJSONString",0,0,""
"21.8.15.15.altinitystable","JSON_VALUE",0,0,""
"21.8.15.15.altinitystable","JSONExtractKeysAndValuesRaw",0,0,""
"21.8.15.15.altinitystable","JSONExtractString",0,0,""
"21.8.15.15.altinitystable","JSONExtractFloat",0,0,""
"21.8.15.15.altinitystable","JSONKey",0,0,""
"21.8.15.15.altinitystable","isZeroOrNull",0,0,""
"21.8.15.15.altinitystable","assumeNotNull",0,0,""
"21.8.15.15.altinitystable","toUInt16",0,0,""
"21.8.15.15.altinitystable","isNotNull",0,0,""
"21.8.15.15.altinitystable","stringToH3",0,0,""
"21.8.15.15.altinitystable","toFloat32OrNull",0,0,""
"21.8.15.15.altinitystable","h3IndexesAreNeighbors",0,0,""
"21.8.15.15.altinitystable","h3ToParent",0,0,""
"21.8.15.15.altinitystable","murmurHash2_64",0,0,""
"21.8.15.15.altinitystable","h3GetBaseCell",0,0,""
"21.8.15.15.altinitystable","h3GetResolution",0,0,""
"21.8.15.15.altinitystable","h3EdgeLengthM",0,0,""
"21.8.15.15.altinitystable","svg",0,0,""
"21.8.15.15.altinitystable","equals",0,0,""
"21.8.15.15.altinitystable","geohashesInBox",0,0,""
"21.8.15.15.altinitystable","polygonsIntersectionCartesian",0,0,""
"21.8.15.15.altinitystable","polygonPerimeterSpherical",0,0,""
"21.8.15.15.altinitystable","bitHammingDistance",0,0,""
"21.8.15.15.altinitystable","polygonsDistanceSpherical",0,0,""
"21.8.15.15.altinitystable","polygonsSymDifferenceSpherical",0,0,""
"21.8.15.15.altinitystable","polygonAreaSpherical",0,0,""
"21.8.15.15.altinitystable","toInt256OrZero",0,0,""
"21.8.15.15.altinitystable","pointInPolygon",0,0,""
"21.8.15.15.altinitystable","greatCircleDistance",0,0,""
"21.8.15.15.altinitystable","mapKeys",0,0,""
"21.8.15.15.altinitystable","toInt256",0,0,""
"21.8.15.15.altinitystable","sign",0,1,""
"21.8.15.15.altinitystable","reinterpretAsUInt8",0,0,""
"21.8.15.15.altinitystable","atanh",0,0,""
"21.8.15.15.altinitystable","formatReadableTimeDelta",0,0,""
"21.8.15.15.altinitystable","geohashEncode",0,0,""
"21.8.15.15.altinitystable","atan2",0,1,""
"21.8.15.15.altinitystable","acos",0,1,""
"21.8.15.15.altinitystable","SHA224",0,0,""
"21.8.15.15.altinitystable","visitParamExtractBool",0,0,""
"21.8.15.15.altinitystable","h3kRing",0,0,""
"21.8.15.15.altinitystable","asin",0,1,""
"21.8.15.15.altinitystable","sin",0,1,""
"21.8.15.15.altinitystable","reinterpretAsUInt128",0,0,""
"21.8.15.15.altinitystable","lgamma",0,0,""
"21.8.15.15.altinitystable","log2",0,1,""
"21.8.15.15.altinitystable","geoToH3",0,0,""
"21.8.15.15.altinitystable","toUnixTimestamp64Milli",0,0,""
"21.8.15.15.altinitystable","firstSignificantSubdomainCustom",0,0,""
"21.8.15.15.altinitystable","simpleJSONExtractBool",0,0,""
"21.8.15.15.altinitystable","visitParamExtractFloat",0,0,""
"21.8.15.15.altinitystable","visitParamExtractInt",0,0,""
