"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"25.11.2.24","One",1,0,0,0,1,"",0,0,1,0,0,0
"25.11.2.24","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"25.11.2.24","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"25.11.2.24","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.11.2.24","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.11.2.24","MD",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"25.11.2.24","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","Form",1,0,0,0,1,"",0,1,0,0,0,0
"25.11.2.24","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.11.2.24","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"25.11.2.24","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
"25.11.2.24","Values",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"25.11.2.24","PrettyNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","PrettyNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","PrettyMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","AvroConfluent",1,0,0,0,1,"",0,1,0,0,0,1
"25.11.2.24","RawBLOB",1,1,0,0,1,"text/plain; charset=UTF-8",0,0,1,0,0,0
"25.11.2.24","Parquet",1,1,1,0,0,"application/octet-stream",1,1,0,0,0,1
"25.11.2.24","JSONCompactEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1,"",0,1,0,0,0,1
"25.11.2.24","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1,"",0,1,0,0,0,1
"25.11.2.24","CustomSeparatedWithNamesAndTypes",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"25.11.2.24","PrettySpace",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.2.24","Arrow",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
