"ch_version","name","value"
"1.1.54327","VERSION_FULL","ClickHouse 1.1.54327"
"1.1.54327","VERSION_DESCRIBE","v1.1.54327-testing"
"1.1.54327","BUILD_DATE","2017-12-20"
"1.1.54327","BUILD_TYPE","RELWITHDEBINFO"
"1.1.54327","SYSTEM","Linux-4.4.52-25"
"1.1.54327","SYSTEM_PROCESSOR","x86_64"
"1.1.54327","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"1.1.54327","CMAKE_VERSION","3.5.1"
"1.1.54327","C_COMPILER","/usr/local/bin/gcc-7"
"1.1.54327","C_COMPILER_VERSION","7.2.0"
"1.1.54327","CXX_COMPILER","/usr/local/bin/g++-7"
"1.1.54327","CXX_COMPILER_VERSION","7.2.0"
"1.1.54327","C_FLAGS","-g -O2 -fstack-protector-strong -Wformat -Werror=format-security -Wdate-time -D_FORTIFY_SOURCE=2   -D_GLIBCXX_USE_CXX11_ABI=1 -pipe -msse4.1 -msse4.2 -mpopcnt -fno-omit-frame-pointer -Wall  -no-pie -O2 -g -DNDEBUG -O3"
"1.1.54327","CXX_FLAGS","-g -O2 -fstack-protector-strong -Wformat -Werror=format-security -Wdate-time -D_FORTIFY_SOURCE=2   -D_GLIBCXX_USE_CXX11_ABI=1 -pipe -msse4.1 -msse4.2 -mpopcnt -std=gnu++1z  -fno-omit-frame-pointer -Wall -Wnon-virtual-dtor  -no-pie -O2 -g -DNDEBUG -O3"
"1.1.54327","LINK_FLAGS"," -Wl,-Bsymbolic-functions -Wl,-z,relro -Wl,-z,now -static-libgcc -static-libstdc++  -D_GLIBCXX_USE_CXX11_ABI=1"
"1.1.54327","BUILD_COMPILE_DEFINITIONS",""
"1.1.54327","BUILD_INCLUDE_DIRECTORIES","/usr/include;/usr/include/x86_64-linux-gnu;/usr/include"
"1.1.54327","STATIC","ON"
