"ch_version","name","description","allow_readonly"
"26.6.2.160","s3Cluster","The table function can be used to read the data stored on S3 in parallel for many nodes in a specified cluster.",0
"26.6.2.160","oss","The table function can be used to read the data stored on OSS.",0
"26.6.2.160","gcs","The table function can be used to read the data stored on GCS.",0
"26.6.2.160","hudi","The table function can be used to read the Hudi table stored on object store.",0
"26.6.2.160","cosn","The table function can be used to read the data stored on COSN.",0
"26.6.2.160","s3","The table function can be used to read the data stored on AWS S3.",0
"26.6.2.160","azureBlobStorage","The table function can be used to read the data stored on Azure Blob Storage.",0
"26.6.2.160","prometheusQueryRange","Evaluates a prometheus query using data from a specified TimeSeries table over a range of timestamps.",0
"26.6.2.160","prometheusQuery","Evaluates a prometheus query using data from a specified TimeSeries table.",0
"26.6.2.160","timeSeriesSelector","Reads time series from a specified TimeSeries table.",0
"26.6.2.160","timeSeriesMetrics","Provides direct access to the 'metrics' target table for a specified TimeSeries table.",0
"26.6.2.160","timeSeriesSamples","Provides direct access to the 'samples' target table for a specified TimeSeries table.",0
"26.6.2.160","mergeTreeProjection","Reading directly from MergeTree projection",1
"26.6.2.160","format","
Extracts table structure from data and parses it according to specified input format.
Syntax: `format(format_name, data)`.
Parameters:
    - `format_name` - the format of the data.
    - `data ` - String literal or constant expression that returns a string containing data in specified format.
Returned value: A table with data parsed from `data` argument according specified format and extracted schema.
",0
"26.6.2.160","paimonAzure","The table function can be used to read the Paimon table stored on Azure object store.",0
"26.6.2.160","loop","The table function can be used to continuously output query results in an infinite loop.",0
"26.6.2.160","postgresql","",0
"26.6.2.160","clusterAllReplicas","",1
"26.6.2.160","viewIfPermitted","",1
"26.6.2.160","view","",1
"26.6.2.160","jdbc","",0
"26.6.2.160","timeSeriesTags","Provides direct access to the 'tags' target table for a specified TimeSeries table.",0
"26.6.2.160","hdfs","The table function can be used to read the data stored on HDFS virtual filesystem.",0
"26.6.2.160","hive","",0
"26.6.2.160","mergeTreeTextIndex","Reads the dictionary of a text index from a MergeTree table. Returns tokens with their posting list metadata.",1
"26.6.2.160","mergeTreeAnalyzeIndexesUUID","Internal function for index analysis",1
"26.6.2.160","numbers_mt","The same as `numbers`, but generates the values using multiple threads (according to the `max_threads` setting), so the order of the rows is not deterministic. Returns a table with a single `number` column of type `UInt64`. When called with no arguments, it produces an unbounded stream of integers starting from 0.",1
"26.6.2.160","filesystem","
Provides access to file system to list files and return their metadata and contents. Recursively iterates directories.

## Access control

In server mode, the function is restricted to the `user_files` directory (controlled by the `user_files_path` server config).
Paths are resolved relative to `user_files`. Symlinks whose resolved path leaves the `user_files` subtree are skipped during traversal.
In `clickhouse-local` mode, any path on the local filesystem is accessible.

The `FILE` source access type is required.

## Arguments

- With no arguments, the function lists all files under `user_files`.
- With a single argument, it accepts an absolute or relative path. Relative paths are resolved against `user_files`.

## Columns

- `path` (`String`) — parent directory path.
- `name` (`String`) — file name (aliased as `file`).
- `type` (`Enum8`) — file type: `'none'`, `'not_found'`, `'regular'`, `'directory'`, `'symlink'`, `'block'`, `'character'`, `'fifo'`, `'socket'`, `'unknown'`.
- `size` (`Nullable(UInt64)`) — file size in bytes (NULL for non-regular files).
- `depth` (`UInt16`) — depth relative to the root path (0 for the root and its direct children).
- `modification_time` (`Nullable(DateTime64(6))`) — last modification time with microsecond precision.
- `is_symlink` (`Bool`) — whether the entry is a symbolic link.
- `content` (`Nullable(String)`) — file content for regular files, NULL otherwise.
- `owner_read`, `owner_write`, `owner_exec`, `group_read`, `group_write`, `group_exec`, `others_read`, `others_write`, `others_exec`, `set_gid`, `set_uid`, `sticky_bit` (`Bool`) — POSIX permission bits.

## Optimizations

- **Lazy content reading**: the `content` column is only read when explicitly selected. Queries that do not select `content` avoid file I/O entirely.
- **Predicate pushdown on metadata**: filters on cheap columns (`path`, `name`, `depth`, `type`, `is_symlink`) are evaluated before reading file content, size, or modification time.
- **Parallel traversal**: multiple threads traverse the directory tree concurrently via a shared bounded queue, enabling fast scanning of large directory trees.
- **Streaming LIMIT**: results are streamed as the traversal proceeds, so a `LIMIT` returns once enough rows have been emitted. Note: each individual directory is enumerated in full when first visited (children are pushed into the traversal queue eagerly), so `LIMIT` cannot interrupt scanning of a single very large directory.
",0
"26.6.2.160","mergeTreeIndex","Represents the contents of index and marks files of MergeTree tables. It can be used for introspection",1
"26.6.2.160","paimonS3","The table function can be used to read the Paimon table stored on S3 object store.",0
"26.6.2.160","generateRandom","",1
"26.6.2.160","dictionary","",0
"26.6.2.160","fuzzQuery","Perturbs a query string with random variations.",1
"26.6.2.160","icebergHDFS","The table function can be used to read the Iceberg table stored on HDFS virtual filesystem.",0
"26.6.2.160","SQLStandardValues","
Internal table function used to implement SQL standard VALUES clause syntax.
Created automatically by the parser when it encounters (VALUES (row1), (row2), ...) in a FROM clause.
",1
"26.6.2.160","merge","Creates a temporary Merge table. The structure will be derived from underlying tables by using a union of their columns and by deriving common types.",1
"26.6.2.160","url","",0
"26.6.2.160","zeros_mt","
                Generates a stream of zeros (a table with one column 'zero' of type 'UInt8') of specified size.
                This table function is used in performance tests, where you want to spend as little time as possible to data generation while testing some other parts of queries.
                In contrast to the `zeros`, this table function is using multiple threads for data generation, according to the `max_threads` setting.
                Example:
                [example:1]
                This query will test the speed of `randomPrintableASCII` function using multiple threads.
                See also the `system.zeros` table.",0
"26.6.2.160","executable","",0
"26.6.2.160","fuzzJSON","Perturbs a JSON string with random variations.",1
"26.6.2.160","deltaLakeS3","The table function can be used to read the DeltaLake table stored on S3.",0
"26.6.2.160","urlCluster","",0
"26.6.2.160","fileCluster","This table function is used for distributed reading of files in cluster nodes filesystems.",0
"26.6.2.160","values","",1
"26.6.2.160","file","",0
"26.6.2.160","redis","",0
"26.6.2.160","zeros","
                Generates a stream of zeros (a table with one column 'zero' of type 'UInt8') of specified size.
                This table function is used in performance tests, where you want to spend as little time as possible to data generation while testing some other parts of queries.
                In contrast to the `zeros_mt`, this table function is using single thread for data generation.
                Example:
                [example:1]
                This query will test the speed of `randomPrintableASCII` function using single thread.
                See also the `system.zeros_mt` table.",0
"26.6.2.160","mergeTreeAnalyzeIndexes","Internal function for index analysis",1
"26.6.2.160","input","",1
"26.6.2.160","mysql","",0
"26.6.2.160","viewExplain","
                Returns result of EXPLAIN query.
                The function should not be called directly but can be invoked via `SELECT * FROM (EXPLAIN <query>)`.
                You can use this query to process the result of EXPLAIN further using SQL (e.g., in tests).
                Example:
                [example:1]
                ",0
"26.6.2.160","null","",1
"26.6.2.160","odbc","",0
"26.6.2.160","generateSeries","",1
"26.6.2.160","mongodb","Allows get data from MongoDB collection.",0
"26.6.2.160","generate_series","",1
"26.6.2.160","deltaLake","The table function can be used to read the DeltaLake table stored on S3, alias of deltaLakeS3.",0
"26.6.2.160","sqlite","",0
"26.6.2.160","arrowFlight","Allows reading from and writing to data exposed via an Apache Arrow Flight server.
The schema is inferred from the Arrow Flight server. Named collections are supported, and the
`arrow_flight_request_descriptor_type` setting controls how the dataset name is sent to the server
(`path` or `command`).",0
"26.6.2.160","cluster","",1
"26.6.2.160","primes","Returns tables with a single UInt64 column `prime` containing prime numbers in ascending order, starting from 2.",1
"26.6.2.160","paimonCluster","The table function can be used to read the Paimon table stored on store from disk in parallel for many nodes in a specified cluster.",0
"26.6.2.160","remoteSecure","",0
"26.6.2.160","numbers","Returns a table with a single `number` column of type `UInt64` that contains a sequence of integers, starting from 0. Similar to the `system.numbers` table. Useful for testing and for generating successive values. When called with no arguments, it produces an unbounded stream of integers starting from 0.",1
"26.6.2.160","remote","",0
"26.6.2.160","timeSeriesData","Provides direct access to the 'samples' target table for a specified TimeSeries table.",0
"26.6.2.160","arrowflight","Allows reading from and writing to data exposed via an Apache Arrow Flight server.
The schema is inferred from the Arrow Flight server. Named collections are supported, and the
`arrow_flight_request_descriptor_type` setting controls how the dataset name is sent to the server
(`path` or `command`).",0
