"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.1.8.25","One",1,0,0,0,1
"25.1.8.25","ParquetMetadata",1,0,1,0,1
"25.1.8.25","MySQLDump",1,0,0,0,1
"25.1.8.25","TSV",1,1,1,1,1
"25.1.8.25","PrettyCompactMonoBlock",0,1,0,0,1
"25.1.8.25","JSONEachRowWithProgress",0,1,0,0,1
"25.1.8.25","JSONCompactStrings",0,1,0,1,1
"25.1.8.25","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.1.8.25","Vertical",0,1,0,1,1
"25.1.8.25","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.1.8.25","Null",0,1,0,0,1
"25.1.8.25","PrettySpaceNoEscapes",0,1,0,0,1
"25.1.8.25","Markdown",0,1,0,1,1
"25.1.8.25","Form",1,0,0,0,1
"25.1.8.25","ODBCDriver2",0,1,0,0,0
"25.1.8.25","PrettySpaceMonoBlock",0,1,0,0,1
"25.1.8.25","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.1.8.25","PrettyCompactNoEscapes",0,1,0,0,1
"25.1.8.25","JSONStringsEachRow",1,1,1,1,1
"25.1.8.25","PrettyCompact",0,1,0,0,1
"25.1.8.25","DWARF",1,0,1,0,1
"25.1.8.25","Values",1,1,0,1,1
"25.1.8.25","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.1.8.25","PrettyNoEscapes",0,1,0,0,1
"25.1.8.25","PrettyMonoBlock",0,1,0,0,1
"25.1.8.25","AvroConfluent",1,0,0,0,1
"25.1.8.25","RawBLOB",1,1,0,0,1
"25.1.8.25","Parquet",1,1,1,0,0
"25.1.8.25","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.1.8.25","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.1.8.25","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.1.8.25","PrettySpace",0,1,0,0,1
"25.1.8.25","Arrow",1,1,0,0,0
"25.1.8.25","JSONAsString",1,0,1,0,1
"25.1.8.25","CustomSeparatedWithNames",1,1,0,1,1
"25.1.8.25","CustomSeparated",1,1,0,1,1
"25.1.8.25","BSONEachRow",1,1,1,1,0
"25.1.8.25","Template",1,1,0,0,1
"25.1.8.25","XML",0,1,0,1,1
"25.1.8.25","ProtobufList",1,1,0,0,0
"25.1.8.25","ProtobufSingle",1,1,0,0,0
"25.1.8.25","JSONColumnsWithMetadata",1,1,0,0,1
