"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.7.6.111","ParquetMetadata",1,0,0,0
"23.7.6.111","Prometheus",0,1,0,0
"23.7.6.111","CapnProto",1,1,0,0
"23.7.6.111","PostgreSQLWire",0,1,0,0
"23.7.6.111","MySQLWire",0,1,0,0
"23.7.6.111","JSONEachRowWithProgress",0,1,0,0
"23.7.6.111","ODBCDriver2",0,1,0,0
"23.7.6.111","PrettySpaceNoEscapes",0,1,0,1
"23.7.6.111","PrettySpace",0,1,0,1
"23.7.6.111","PrettyCompactMonoBlock",0,1,0,0
"23.7.6.111","PrettyCompactNoEscapes",0,1,0,1
"23.7.6.111","JSONStringsEachRowWithProgress",0,1,0,0
"23.7.6.111","PrettyNoEscapesMonoBlock",0,1,0,0
"23.7.6.111","PrettyMonoBlock",0,1,0,0
"23.7.6.111","ArrowStream",1,1,0,0
"23.7.6.111","Avro",1,1,0,0
"23.7.6.111","AvroConfluent",1,0,0,0
"23.7.6.111","ORC",1,1,0,0
"23.7.6.111","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.7.6.111","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.7.6.111","CustomSeparatedWithNames",1,1,0,1
"23.7.6.111","RawBLOB",1,1,0,0
"23.7.6.111","TemplateIgnoreSpaces",1,0,0,0
"23.7.6.111","MsgPack",1,1,0,1
"23.7.6.111","Template",1,1,0,0
"23.7.6.111","Protobuf",1,1,0,0
"23.7.6.111","Markdown",0,1,0,1
"23.7.6.111","XML",0,1,0,1
"23.7.6.111","ProtobufSingle",1,1,0,0
"23.7.6.111","JSONColumnsWithMetadata",1,1,0,0
"23.7.6.111","JSONCompactColumns",1,1,0,0
"23.7.6.111","JSONColumns",1,1,0,0
"23.7.6.111","JSONObjectEachRow",1,1,0,1
"23.7.6.111","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.7.6.111","PrettyNoEscapes",0,1,0,1
"23.7.6.111","JSONCompactStrings",0,1,0,1
"23.7.6.111","JSONCompact",1,1,0,1
"23.7.6.111","Null",0,1,0,0
"23.7.6.111","JSONStrings",0,1,0,1
"23.7.6.111","LineAsStringWithNamesAndTypes",0,1,0,1
"23.7.6.111","RowBinaryWithNamesAndTypes",1,1,0,1
"23.7.6.111","RowBinary",1,1,0,1
"23.7.6.111","LineAsString",1,1,1,1
"23.7.6.111","Native",1,1,0,0
"23.7.6.111","LineAsStringWithNames",0,1,0,1
"23.7.6.111","BSONEachRow",1,1,1,1
"23.7.6.111","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.7.6.111","PrettySpaceMonoBlock",0,1,0,0
"23.7.6.111","PrettyCompact",0,1,0,1
"23.7.6.111","RowBinaryWithNames",1,1,0,1
"23.7.6.111","Arrow",1,1,0,0
"23.7.6.111","Parquet",1,1,1,0
"23.7.6.111","TabSeparatedWithNames",1,1,1,1
"23.7.6.111","JSONCompactStringsEachRowWithNames",1,1,1,1
"23.7.6.111","PrettyJSONLines",0,1,0,1
"23.7.6.111","HiveText",1,0,1,0
"23.7.6.111","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.7.6.111","TabSeparatedRawWithNames",1,1,1,1
"23.7.6.111","JSONCompactStringsEachRow",1,1,1,1
"23.7.6.111","CustomSeparated",1,1,0,1
"23.7.6.111","JSONCompactEachRow",1,1,1,1
"23.7.6.111","TSVRawWithNamesAndTypes",1,1,1,1
"23.7.6.111","JSONAsString",1,0,1,0
"23.7.6.111","NDJSON",1,1,1,1
"23.7.6.111","JSONAsObject",1,0,1,0
"23.7.6.111","SQLInsert",0,1,0,0
"23.7.6.111","PrettyJSONEachRow",0,1,0,1
"23.7.6.111","RowBinaryWithDefaults",1,0,0,0
"23.7.6.111","JSONLines",1,1,1,1
"23.7.6.111","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.7.6.111","PrettyNDJSON",0,1,0,1
"23.7.6.111","ProtobufList",1,1,0,0
"23.7.6.111","JSON",1,1,0,1
"23.7.6.111","MySQLDump",1,0,0,0
"23.7.6.111","TSVWithNamesAndTypes",1,1,1,1
"23.7.6.111","CSVWithNamesAndTypes",1,1,1,1
"23.7.6.111","CSVWithNames",1,1,1,1
"23.7.6.111","Regexp",1,0,1,0
"23.7.6.111","TSV",1,1,1,1
"23.7.6.111","Vertical",0,1,0,1
"23.7.6.111","CSV",1,1,1,1
"23.7.6.111","Pretty",0,1,0,1
"23.7.6.111","JSONCompactEachRowWithNames",1,1,1,1
"23.7.6.111","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"23.7.6.111","TSKV",1,1,1,1
"23.7.6.111","TSVRaw",1,1,1,1
"23.7.6.111","Values",1,1,0,1
"23.7.6.111","JSONStringsEachRow",1,1,1,1
"23.7.6.111","TabSeparated",1,1,1,1
"23.7.6.111","TabSeparatedWithNamesAndTypes",1,1,1,1
"23.7.6.111","TSVRawWithNames",1,1,1,1
"23.7.6.111","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"23.7.6.111","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"23.7.6.111","TabSeparatedRaw",1,1,1,1
"23.7.6.111","TSVWithNames",1,1,1,1
"23.7.6.111","JSONEachRow",1,1,1,1
