"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"22.3.12.21.altinitystable","SQLite",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","ExternalDistributed",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","RabbitMQ",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","PostgreSQL",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","Dictionary",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","FileLog",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","MySQL",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","HDFS",0,0,0,1,0,0,0,0
"22.3.12.21.altinitystable","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"22.3.12.21.altinitystable","S3",1,0,0,1,0,0,0,0
"22.3.12.21.altinitystable","Kafka",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","WindowView",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","Distributed",1,0,0,0,0,0,0,1
"22.3.12.21.altinitystable","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"22.3.12.21.altinitystable","ExecutablePool",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","MaterializedView",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.3.12.21.altinitystable","EmbeddedRocksDB",0,0,0,1,0,0,0,1
"22.3.12.21.altinitystable","View",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","JDBC",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","Join",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","Executable",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","Set",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","GenerateRandom",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","LiveView",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","MergeTree",1,1,1,1,1,0,0,1
"22.3.12.21.altinitystable","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"22.3.12.21.altinitystable","Memory",1,0,0,0,0,0,0,1
"22.3.12.21.altinitystable","Buffer",0,0,0,0,0,0,0,1
"22.3.12.21.altinitystable","MongoDB",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","URL",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.3.12.21.altinitystable","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"22.3.12.21.altinitystable","Hive",1,0,0,1,0,0,0,0
"22.3.12.21.altinitystable","ReplacingMergeTree",1,1,1,1,1,0,0,1
"22.3.12.21.altinitystable","COSN",1,0,0,1,0,0,0,0
"22.3.12.21.altinitystable","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"22.3.12.21.altinitystable","File",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","TinyLog",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"22.3.12.21.altinitystable","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"22.3.12.21.altinitystable","SummingMergeTree",1,1,1,1,1,0,0,1
"22.3.12.21.altinitystable","GraphiteMergeTree",1,1,1,1,1,0,0,1
"22.3.12.21.altinitystable","CollapsingMergeTree",1,1,1,1,1,0,0,1
"22.3.12.21.altinitystable","Merge",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","AggregatingMergeTree",1,1,1,1,1,0,0,1
"22.3.12.21.altinitystable","ODBC",0,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","Null",0,0,0,0,0,0,0,1
"22.3.12.21.altinitystable","StripeLog",1,0,0,0,0,0,0,0
"22.3.12.21.altinitystable","Log",1,0,0,0,0,0,0,0
