"ch_version","name","is_input","is_output"
"22.3.12.21.altinitystable","HiveText",1,0
"22.3.12.21.altinitystable","JSONAsObject",1,0
"22.3.12.21.altinitystable","CapnProto",1,1
"22.3.12.21.altinitystable","PostgreSQLWire",0,1
"22.3.12.21.altinitystable","MySQLWire",0,1
"22.3.12.21.altinitystable","JSONStringsEachRowWithProgress",0,1
"22.3.12.21.altinitystable","JSONEachRowWithProgress",0,1
"22.3.12.21.altinitystable","JSONCompact",0,1
"22.3.12.21.altinitystable","Null",0,1
"22.3.12.21.altinitystable","JSONStrings",0,1
"22.3.12.21.altinitystable","JSON",0,1
"22.3.12.21.altinitystable","ODBCDriver2",0,1
"22.3.12.21.altinitystable","PrettySpaceNoEscapes",0,1
"22.3.12.21.altinitystable","PrettySpace",0,1
"22.3.12.21.altinitystable","PrettyCompactNoEscapes",0,1
"22.3.12.21.altinitystable","PrettyCompactMonoBlock",0,1
"22.3.12.21.altinitystable","JSONCompactStrings",0,1
"22.3.12.21.altinitystable","PrettyNoEscapes",0,1
"22.3.12.21.altinitystable","ArrowStream",1,1
"22.3.12.21.altinitystable","Avro",1,1
"22.3.12.21.altinitystable","AvroConfluent",1,0
"22.3.12.21.altinitystable","ORC",1,1
"22.3.12.21.altinitystable","TabSeparatedRaw",1,1
"22.3.12.21.altinitystable","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"22.3.12.21.altinitystable","JSONCompactEachRow",1,1
"22.3.12.21.altinitystable","CustomSeparated",1,1
"22.3.12.21.altinitystable","RawBLOB",1,1
"22.3.12.21.altinitystable","Template",1,1
"22.3.12.21.altinitystable","MsgPack",1,1
"22.3.12.21.altinitystable","TemplateIgnoreSpaces",1,0
"22.3.12.21.altinitystable","Markdown",0,1
"22.3.12.21.altinitystable","XML",0,1
"22.3.12.21.altinitystable","ProtobufSingle",1,1
"22.3.12.21.altinitystable","LineAsStringWithNamesAndTypes",0,1
"22.3.12.21.altinitystable","LineAsStringWithNames",0,1
"22.3.12.21.altinitystable","Native",1,1
"22.3.12.21.altinitystable","LineAsString",1,1
"22.3.12.21.altinitystable","RowBinaryWithNamesAndTypes",1,1
"22.3.12.21.altinitystable","Protobuf",1,1
"22.3.12.21.altinitystable","RowBinary",1,1
"22.3.12.21.altinitystable","CustomSeparatedWithNamesAndTypes",1,1
"22.3.12.21.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"22.3.12.21.altinitystable","PrettyCompact",0,1
"22.3.12.21.altinitystable","RowBinaryWithNames",1,1
"22.3.12.21.altinitystable","Arrow",1,1
"22.3.12.21.altinitystable","Parquet",1,1
"22.3.12.21.altinitystable","TabSeparatedWithNames",1,1
"22.3.12.21.altinitystable","JSONCompactStringsEachRowWithNames",1,1
"22.3.12.21.altinitystable","TabSeparatedRawWithNames",1,1
"22.3.12.21.altinitystable","JSONCompactStringsEachRow",1,1
"22.3.12.21.altinitystable","TabSeparated",1,1
"22.3.12.21.altinitystable","JSONStringEachRow",0,0
"22.3.12.21.altinitystable","TabSeparatedRawWithNamesAndTypes",1,1
"22.3.12.21.altinitystable","TSKV",1,1
"22.3.12.21.altinitystable","Pretty",0,1
"22.3.12.21.altinitystable","JSONCompactEachRowWithNames",1,1
"22.3.12.21.altinitystable","TSVRawWithNamesAndTypes",1,1
"22.3.12.21.altinitystable","JSONAsString",1,0
"22.3.12.21.altinitystable","CustomSeparatedWithNames",1,1
"22.3.12.21.altinitystable","TSVWithNamesAndTypes",1,1
"22.3.12.21.altinitystable","CSVWithNamesAndTypes",1,1
"22.3.12.21.altinitystable","CustomSeparatedIgnoreSpaces",1,0
"22.3.12.21.altinitystable","CSVWithNames",1,1
"22.3.12.21.altinitystable","Regexp",1,0
"22.3.12.21.altinitystable","TSV",1,1
"22.3.12.21.altinitystable","Vertical",0,1
"22.3.12.21.altinitystable","CSV",1,1
"22.3.12.21.altinitystable","TSVRaw",1,1
"22.3.12.21.altinitystable","Values",1,1
"22.3.12.21.altinitystable","JSONStringsEachRow",1,1
"22.3.12.21.altinitystable","CustomSeparatedIgnoreSpacesWithNames",1,0
"22.3.12.21.altinitystable","TabSeparatedWithNamesAndTypes",1,1
"22.3.12.21.altinitystable","TSVRawWithNames",1,1
"22.3.12.21.altinitystable","JSONCompactEachRowWithNamesAndTypes",1,1
"22.3.12.21.altinitystable","TSVWithNames",1,1
"22.3.12.21.altinitystable","JSONEachRow",1,1
