"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.5.5.78","DWARF",1,0,1,0
"24.5.5.78","ParquetMetadata",1,0,1,0
"24.5.5.78","SQLInsert",0,1,0,0
"24.5.5.78","Prometheus",0,1,0,0
"24.5.5.78","JSONCompactStrings",0,1,0,1
"24.5.5.78","JSONStringsEachRowWithProgress",0,1,0,0
"24.5.5.78","TSV",1,1,1,1
"24.5.5.78","PrettyCompactMonoBlock",0,1,0,0
"24.5.5.78","JSONEachRowWithProgress",0,1,0,0
"24.5.5.78","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.5.5.78","MsgPack",1,1,0,1
"24.5.5.78","ODBCDriver2",0,1,0,0
"24.5.5.78","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.5.5.78","PrettySpaceMonoBlock",0,1,0,0
"24.5.5.78","RawBLOB",1,1,0,0
"24.5.5.78","Markdown",0,1,0,1
"24.5.5.78","PrettySpaceNoEscapes",0,1,0,1
"24.5.5.78","PrettyCompactNoEscapes",0,1,0,1
"24.5.5.78","JSONStringsEachRow",1,1,1,1
"24.5.5.78","PrettyCompact",0,1,0,1
"24.5.5.78","PrettyNoEscapesMonoBlock",0,1,0,0
"24.5.5.78","PrettyNoEscapes",0,1,0,1
"24.5.5.78","Pretty",0,1,0,1
"24.5.5.78","AvroConfluent",1,0,0,0
"24.5.5.78","Vertical",0,1,0,1
"24.5.5.78","Avro",1,1,0,0
"24.5.5.78","LineAsString",1,1,1,1
"24.5.5.78","RowBinaryWithNames",1,1,0,1
"24.5.5.78","Parquet",1,1,1,0
"24.5.5.78","JSONCompactEachRow",1,1,1,1
"24.5.5.78","Form",1,0,0,0
"24.5.5.78","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.5.5.78","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.5.5.78","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.5.5.78","PrettySpace",0,1,0,1
"24.5.5.78","JSONAsString",1,0,1,0
"24.5.5.78","CustomSeparatedWithNames",1,1,0,1
"24.5.5.78","CustomSeparated",1,1,0,1
"24.5.5.78","PrettyMonoBlock",0,1,0,0
"24.5.5.78","TSVRaw",1,1,1,1
"24.5.5.78","XML",0,1,0,1
"24.5.5.78","NDJSON",1,1,1,1
"24.5.5.78","ProtobufList",1,1,0,0
"24.5.5.78","Protobuf",1,1,0,0
"24.5.5.78","ProtobufSingle",1,1,0,0
"24.5.5.78","JSONColumnsWithMetadata",1,1,0,0
"24.5.5.78","TSVRawWithNamesAndTypes",1,1,1,1
"24.5.5.78","Npy",1,1,0,0
"24.5.5.78","TemplateIgnoreSpaces",1,0,0,0
"24.5.5.78","JSONCompactColumns",1,1,0,0
"24.5.5.78","JSONColumns",1,1,0,0
"24.5.5.78","ArrowStream",1,1,0,0
"24.5.5.78","JSONObjectEachRow",1,1,0,1
"24.5.5.78","PrettyNDJSON",0,1,0,1
"24.5.5.78","LineAsStringWithNamesAndTypes",0,1,0,1
"24.5.5.78","PrettyJSONLines",0,1,0,1
"24.5.5.78","CSVWithNamesAndTypes",1,1,1,1
"24.5.5.78","ORC",1,1,0,0
"24.5.5.78","PrettyJSONEachRow",0,1,0,1
"24.5.5.78","JSONLines",1,1,1,1
"24.5.5.78","JSONStrings",0,1,0,1
"24.5.5.78","LineAsStringWithNames",0,1,0,1
"24.5.5.78","JSON",1,1,0,1
"24.5.5.78","Arrow",1,1,0,0
"24.5.5.78","RowBinary",1,1,0,1
