"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"23.3.19.33.altinitystable","KeeperMap",0,0,0,1,0,0,0,1
"23.3.19.33.altinitystable","SQLite",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","ExternalDistributed",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","PostgreSQL",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","NATS",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","RabbitMQ",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","Kafka",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","FileLog",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","Dictionary",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","MySQL",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","HDFS",0,0,0,1,0,0,0,0
"23.3.19.33.altinitystable","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"23.3.19.33.altinitystable","S3",1,0,0,1,0,0,0,0
"23.3.19.33.altinitystable","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"23.3.19.33.altinitystable","MeiliSearch",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","OSS",1,0,0,1,0,0,0,0
"23.3.19.33.altinitystable","WindowView",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","Distributed",1,0,0,0,0,0,0,1
"23.3.19.33.altinitystable","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"23.3.19.33.altinitystable","ExecutablePool",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","COSN",1,0,0,1,0,0,0,0
"23.3.19.33.altinitystable","Iceberg",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","MaterializedView",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","View",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","JDBC",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","Join",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","Executable",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","Set",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","GenerateRandom",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","LiveView",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","MergeTree",1,1,1,1,1,0,0,1
"23.3.19.33.altinitystable","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"23.3.19.33.altinitystable","Memory",1,0,0,0,0,0,0,1
"23.3.19.33.altinitystable","Buffer",0,0,0,0,0,0,0,1
"23.3.19.33.altinitystable","MongoDB",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","URL",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"23.3.19.33.altinitystable","Hive",1,0,0,1,0,0,0,0
"23.3.19.33.altinitystable","ReplacingMergeTree",1,1,1,1,1,0,0,1
"23.3.19.33.altinitystable","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"23.3.19.33.altinitystable","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"23.3.19.33.altinitystable","DeltaLake",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","EmbeddedRocksDB",0,0,0,1,1,0,0,1
"23.3.19.33.altinitystable","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"23.3.19.33.altinitystable","File",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","TinyLog",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"23.3.19.33.altinitystable","SummingMergeTree",1,1,1,1,1,0,0,1
"23.3.19.33.altinitystable","Hudi",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","GraphiteMergeTree",1,1,1,1,1,0,0,1
"23.3.19.33.altinitystable","CollapsingMergeTree",1,1,1,1,1,0,0,1
"23.3.19.33.altinitystable","Merge",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","AggregatingMergeTree",1,1,1,1,1,0,0,1
"23.3.19.33.altinitystable","ODBC",0,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","Null",0,0,0,0,0,0,0,1
"23.3.19.33.altinitystable","StripeLog",1,0,0,0,0,0,0,0
"23.3.19.33.altinitystable","Log",1,0,0,0,0,0,0,0
