"ch_version","name"
"19.3.5","JDBC"
"19.3.5","ODBC"
"19.3.5","HDFS"
"19.3.5","Kafka"
"19.3.5","MaterializedView"
"19.3.5","Set"
"19.3.5","Dictionary"
"19.3.5","Merge"
"19.3.5","MySQL"
"19.3.5","Buffer"
"19.3.5","MergeTree"
"19.3.5","CollapsingMergeTree"
"19.3.5","Join"
"19.3.5","ReplicatedVersionedCollapsingMergeTree"
"19.3.5","GraphiteMergeTree"
"19.3.5","View"
"19.3.5","Distributed"
"19.3.5","ReplacingMergeTree"
"19.3.5","TinyLog"
"19.3.5","Log"
"19.3.5","ReplicatedGraphiteMergeTree"
"19.3.5","ReplicatedReplacingMergeTree"
"19.3.5","ReplicatedSummingMergeTree"
"19.3.5","URL"
"19.3.5","Memory"
"19.3.5","StripeLog"
"19.3.5","SummingMergeTree"
"19.3.5","File"
"19.3.5","AggregatingMergeTree"
"19.3.5","ReplicatedMergeTree"
"19.3.5","ReplicatedCollapsingMergeTree"
"19.3.5","VersionedCollapsingMergeTree"
"19.3.5","Null"
"19.3.5","ReplicatedAggregatingMergeTree"
