"ch_version","name","is_input","is_output"
"20.5.3.27","PostgreSQLWire",0,1
"20.5.3.27","MySQLWire",0,1
"20.5.3.27","PrettySpaceNoEscapes",0,1
"20.5.3.27","ODBCDriver2",0,1
"20.5.3.27","JSONCompact",0,1
"20.5.3.27","Pretty",0,1
"20.5.3.27","JSONAsString",1,0
"20.5.3.27","Template",1,1
"20.5.3.27","MsgPack",1,1
"20.5.3.27","TSV",1,1
"20.5.3.27","Regexp",1,0
"20.5.3.27","JSONCompactEachRow",1,1
"20.5.3.27","CustomSeparated",1,1
"20.5.3.27","TemplateIgnoreSpaces",1,0
"20.5.3.27","PrettyNoEscapes",0,1
"20.5.3.27","ArrowStream",1,1
"20.5.3.27","Parquet",1,1
"20.5.3.27","Arrow",1,1
"20.5.3.27","TabSeparatedWithNames",1,1
"20.5.3.27","JSONCompactEachRowWithNamesAndTypes",1,1
"20.5.3.27","RowBinary",1,1
"20.5.3.27","Protobuf",1,1
"20.5.3.27","CustomSeparatedIgnoreSpaces",1,0
"20.5.3.27","CSVWithNames",1,1
"20.5.3.27","PrettySpace",0,1
"20.5.3.27","Vertical",0,1
"20.5.3.27","CSV",1,1
"20.5.3.27","ODBCDriver",0,1
"20.5.3.27","TSVRaw",0,1
"20.5.3.27","Values",1,1
"20.5.3.27","PrettyCompact",0,1
"20.5.3.27","AvroConfluent",1,0
"20.5.3.27","ORC",1,0
"20.5.3.27","PrettyCompactNoEscapes",0,1
"20.5.3.27","JSONEachRowWithProgress",0,1
"20.5.3.27","TabSeparated",1,1
"20.5.3.27","TabSeparatedWithNamesAndTypes",1,1
"20.5.3.27","Null",0,1
"20.5.3.27","TabSeparatedRaw",0,1
"20.5.3.27","TSVWithNames",1,1
"20.5.3.27","Avro",1,1
"20.5.3.27","RowBinaryWithNamesAndTypes",1,1
"20.5.3.27","Markdown",0,1
"20.5.3.27","XML",0,1
"20.5.3.27","JSON",0,1
"20.5.3.27","TSVWithNamesAndTypes",1,1
"20.5.3.27","CapnProto",1,0
"20.5.3.27","JSONEachRow",1,1
"20.5.3.27","Native",1,1
"20.5.3.27","TSKV",1,1
