"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"25.8.5.17","One",1,0,0,0,1,"",0,0,1,0,0,0
"25.8.5.17","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"25.8.5.17","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"25.8.5.17","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.8.5.17","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.8.5.17","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"25.8.5.17","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","Form",1,0,0,0,1,"",0,1,0,0,0,0
"25.8.5.17","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.8.5.17","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"25.8.5.17","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.8.5.17","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
