"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"24.4.4.85","AzureBlobStorage",1,0,0,1,0,0,0,0
"24.4.4.85","KeeperMap",0,0,0,1,0,0,0,1
"24.4.4.85","SQLite",0,0,0,0,0,0,0,0
"24.4.4.85","ExternalDistributed",0,0,0,0,0,0,0,0
"24.4.4.85","PostgreSQL",0,0,0,0,0,0,0,0
"24.4.4.85","NATS",1,0,0,0,0,0,0,0
"24.4.4.85","RabbitMQ",1,0,0,0,0,0,0,0
"24.4.4.85","Kafka",1,0,0,0,0,0,0,0
"24.4.4.85","MongoDB",0,0,0,0,0,0,0,0
"24.4.4.85","FileLog",1,0,0,0,0,0,0,0
"24.4.4.85","Dictionary",0,0,0,0,0,0,0,0
"24.4.4.85","MySQL",1,0,0,0,0,0,0,0
"24.4.4.85","S3Queue",1,0,0,0,0,0,0,0
"24.4.4.85","HDFS",0,0,0,1,0,0,0,0
"24.4.4.85","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"24.4.4.85","S3",1,0,0,1,0,0,0,0
"24.4.4.85","FuzzJSON",0,0,0,0,0,0,0,0
"24.4.4.85","OSS",1,0,0,1,0,0,0,0
"24.4.4.85","WindowView",0,0,0,0,0,0,0,0
"24.4.4.85","Distributed",1,0,0,0,0,0,0,1
"24.4.4.85","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"24.4.4.85","ExecutablePool",1,0,0,0,0,0,0,0
"24.4.4.85","COSN",1,0,0,1,0,0,0,0
"24.4.4.85","Iceberg",0,0,0,0,0,0,0,0
"24.4.4.85","MaterializedView",0,0,0,0,0,0,0,0
"24.4.4.85","View",0,0,0,0,0,0,0,0
"24.4.4.85","JDBC",0,0,0,0,0,0,0,0
"24.4.4.85","Join",1,0,0,0,0,0,0,0
"24.4.4.85","Executable",1,0,0,0,0,0,0,0
"24.4.4.85","Set",1,0,0,0,0,0,0,0
"24.4.4.85","Redis",0,0,0,1,0,0,0,1
"24.4.4.85","GenerateRandom",0,0,0,0,0,0,0,0
"24.4.4.85","LiveView",0,0,0,0,0,0,0,0
"24.4.4.85","MergeTree",1,1,1,1,1,0,0,1
"24.4.4.85","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"24.4.4.85","Memory",1,0,0,0,0,0,0,1
"24.4.4.85","Buffer",0,0,0,0,0,0,0,1
"24.4.4.85","URL",1,0,0,0,0,0,0,0
"24.4.4.85","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.4.4.85","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"24.4.4.85","Hive",1,0,0,1,0,0,0,0
"24.4.4.85","ReplacingMergeTree",1,1,1,1,1,0,0,1
"24.4.4.85","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"24.4.4.85","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"24.4.4.85","DeltaLake",0,0,0,0,0,0,0,0
"24.4.4.85","EmbeddedRocksDB",0,0,0,1,1,0,0,1
"24.4.4.85","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.4.4.85","File",1,0,0,0,0,0,0,0
"24.4.4.85","TinyLog",1,0,0,0,0,0,0,0
"24.4.4.85","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"24.4.4.85","SummingMergeTree",1,1,1,1,1,0,0,1
"24.4.4.85","Hudi",0,0,0,0,0,0,0,0
"24.4.4.85","GraphiteMergeTree",1,1,1,1,1,0,0,1
"24.4.4.85","CollapsingMergeTree",1,1,1,1,1,0,0,1
"24.4.4.85","Merge",0,0,0,0,0,0,0,0
"24.4.4.85","AggregatingMergeTree",1,1,1,1,1,0,0,1
"24.4.4.85","ODBC",0,0,0,0,0,0,0,0
"24.4.4.85","Null",0,0,0,0,0,0,0,1
"24.4.4.85","StripeLog",1,0,0,0,0,0,0,0
"24.4.4.85","Log",1,0,0,0,0,0,0,0
