"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"21.6.6.51","PostgreSQL",0,0,0,0,0,0,0,0
"21.6.6.51","RabbitMQ",1,0,0,0,0,0,0,0
"21.6.6.51","Kafka",1,0,0,0,0,0,0,0
"21.6.6.51","MySQL",0,0,0,0,0,0,0,0
"21.6.6.51","HDFS",0,0,0,0,0,0,0,0
"21.6.6.51","S3",0,0,0,0,0,0,0,0
"21.6.6.51","MaterializedView",0,0,0,0,0,0,0,0
"21.6.6.51","EmbeddedRocksDB",0,0,0,1,0,0,0,1
"21.6.6.51","View",0,0,0,0,0,0,0,0
"21.6.6.51","JDBC",0,0,0,0,0,0,0,0
"21.6.6.51","Join",1,0,0,0,0,0,0,0
"21.6.6.51","ExternalDistributed",0,0,0,0,0,0,0,0
"21.6.6.51","Set",1,0,0,0,0,0,0,0
"21.6.6.51","Dictionary",0,0,0,0,0,0,0,0
"21.6.6.51","GenerateRandom",0,0,0,0,0,0,0,0
"21.6.6.51","LiveView",0,0,0,0,0,0,0,0
"21.6.6.51","MergeTree",1,1,1,1,1,0,0,1
"21.6.6.51","Memory",1,0,0,0,0,0,0,1
"21.6.6.51","Buffer",0,0,0,0,0,0,0,1
"21.6.6.51","MongoDB",0,0,0,0,0,0,0,0
"21.6.6.51","URL",1,0,0,0,0,0,0,0
"21.6.6.51","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"21.6.6.51","ReplacingMergeTree",1,1,1,1,1,0,0,1
"21.6.6.51","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"21.6.6.51","COSN",0,0,0,0,0,0,0,0
"21.6.6.51","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"21.6.6.51","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"21.6.6.51","File",1,0,0,0,0,0,0,0
"21.6.6.51","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"21.6.6.51","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"21.6.6.51","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"21.6.6.51","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"21.6.6.51","SummingMergeTree",1,1,1,1,1,0,0,1
"21.6.6.51","Distributed",1,0,0,0,0,0,0,1
"21.6.6.51","TinyLog",1,0,0,0,0,0,0,0
"21.6.6.51","GraphiteMergeTree",1,1,1,1,1,0,0,1
"21.6.6.51","CollapsingMergeTree",1,1,1,1,1,0,0,1
"21.6.6.51","Merge",0,0,0,0,0,0,0,0
"21.6.6.51","AggregatingMergeTree",1,1,1,1,1,0,0,1
"21.6.6.51","ODBC",0,0,0,0,0,0,0,0
"21.6.6.51","Null",0,0,0,0,0,0,0,1
"21.6.6.51","StripeLog",1,0,0,0,0,0,0,0
"21.6.6.51","Log",1,0,0,0,0,0,0,0
