"ch_version","name","case_insensitive","alias_to"
"18.14.13","LowCardinality",0,""
"18.14.13","IntervalYear",0,""
"18.14.13","IntervalDay",0,""
"18.14.13","IntervalWeek",0,""
"18.14.13","IntervalHour",0,""
"18.14.13","IntervalMinute",0,""
"18.14.13","Nested",0,""
"18.14.13","IntervalMonth",0,""
"18.14.13","Tuple",0,""
"18.14.13","AggregateFunction",0,""
"18.14.13","Nullable",0,""
"18.14.13","FixedString",0,""
"18.14.13","IntervalSecond",0,""
"18.14.13","UInt64",0,""
"18.14.13","Enum8",0,""
"18.14.13","Int32",0,""
"18.14.13","Int16",0,""
"18.14.13","Int8",0,""
"18.14.13","Date",1,""
"18.14.13","UInt32",0,""
"18.14.13","UInt8",0,""
"18.14.13","Enum16",0,""
"18.14.13","DateTime",1,""
"18.14.13","UInt16",0,""
"18.14.13","Nothing",0,""
"18.14.13","Array",0,""
"18.14.13","Int64",0,""
"18.14.13","Float32",0,""
"18.14.13","Float64",0,""
"18.14.13","Decimal32",1,""
"18.14.13","Decimal64",1,""
"18.14.13","Decimal128",1,""
"18.14.13","UUID",0,""
"18.14.13","String",0,""
"18.14.13","Decimal",1,""
"18.14.13","LONGBLOB",1,"String"
"18.14.13","MEDIUMBLOB",1,"String"
"18.14.13","TINYBLOB",1,"String"
"18.14.13","BIGINT",1,"Int64"
"18.14.13","SMALLINT",1,"Int16"
"18.14.13","TIMESTAMP",1,"DateTime"
"18.14.13","INTEGER",1,"Int32"
"18.14.13","INT",1,"Int32"
"18.14.13","DOUBLE",1,"Float64"
"18.14.13","MEDIUMTEXT",1,"String"
"18.14.13","TINYINT",1,"Int8"
"18.14.13","DEC",1,"Decimal"
"18.14.13","BINARY",1,"FixedString"
"18.14.13","FLOAT",1,"Float32"
"18.14.13","CHAR",1,"String"
"18.14.13","VARCHAR",1,"String"
"18.14.13","TEXT",1,"String"
"18.14.13","TINYTEXT",1,"String"
"18.14.13","LONGTEXT",1,"String"
"18.14.13","BLOB",1,"String"
