"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description"
"22.11.5.15","fullHostName",0,0,"","","System",""
"22.11.5.15","FQDN",0,1,"","","System",""
"22.11.5.15","arrayReduceInRanges",0,0,"","","System",""
"22.11.5.15","polygonsEqualsCartesian",0,0,"","","System",""
"22.11.5.15","h3GetPentagonIndexes",0,0,"","","System",""
"22.11.5.15","JSON_VALUE",0,0,"","","System",""
"22.11.5.15","UUIDStringToNum",0,0,"","","System",""
"22.11.5.15","roundDown",0,0,"","","System",""
"22.11.5.15","trunc",0,1,"","","System",""
"22.11.5.15","ceil",0,1,"","","System",""
"22.11.5.15","roundBankers",0,0,"","","System",""
"22.11.5.15","round",0,1,"","","System",""
"22.11.5.15","toIntervalHour",0,0,"","","System",""
"22.11.5.15","toIntervalMinute",0,0,"","","System",""
"22.11.5.15","toIntervalMillisecond",0,0,"","","System",""
"22.11.5.15","parseDateTime64BestEffortUSOrZero",0,0,"","","System",""
"22.11.5.15","parseDateTime64BestEffortOrZero",0,0,"","","System",""
"22.11.5.15","parseDateTime64BestEffort",0,0,"","","System",""
"22.11.5.15","parseDateTime32BestEffort",0,0,"","","System",""
"22.11.5.15","parseDateTimeBestEffortOrNull",0,0,"","","System",""
"22.11.5.15","parseDateTimeBestEffortOrZero",0,0,"","","System",""
"22.11.5.15","toUUIDOrNull",0,0,"","","System",""
"22.11.5.15","parseDateTimeBestEffort",0,0,"","","System",""
"22.11.5.15","toDecimal128OrNull",0,0,"","","System",""
"22.11.5.15","toDecimal64OrNull",0,0,"","","System",""
"22.11.5.15","toDecimal32OrNull",0,0,"","","System",""
"22.11.5.15","toDateTimeOrNull",0,0,"","","System",""
"22.11.5.15","toDate32OrNull",0,0,"","","System",""
"22.11.5.15","toDateOrNull",0,0,"","","System",""
"22.11.5.15","toFloat64OrNull",0,0,"","","System",""
"22.11.5.15","toInt256OrNull",0,0,"","","System",""
"22.11.5.15","toInt128OrNull",0,0,"","","System",""
