"ch_version","name","case_insensitive","alias_to"
"24.8.11.51285.altinitystable","JSON",1,""
"24.8.11.51285.altinitystable","Dynamic",0,""
"24.8.11.51285.altinitystable","Polygon",0,""
"24.8.11.51285.altinitystable","Ring",0,""
"24.8.11.51285.altinitystable","Point",0,""
"24.8.11.51285.altinitystable","SimpleAggregateFunction",0,""
"24.8.11.51285.altinitystable","IntervalQuarter",0,""
"24.8.11.51285.altinitystable","IntervalMonth",0,""
"24.8.11.51285.altinitystable","Int64",0,""
"24.8.11.51285.altinitystable","IntervalDay",0,""
"24.8.11.51285.altinitystable","IntervalHour",0,""
"24.8.11.51285.altinitystable","IPv4",0,""
"24.8.11.51285.altinitystable","IntervalSecond",0,""
"24.8.11.51285.altinitystable","LowCardinality",0,""
"24.8.11.51285.altinitystable","Int16",0,""
"24.8.11.51285.altinitystable","UInt256",0,""
"24.8.11.51285.altinitystable","AggregateFunction",0,""
"24.8.11.51285.altinitystable","MultiPolygon",0,""
"24.8.11.51285.altinitystable","LineString",0,""
"24.8.11.51285.altinitystable","IPv6",0,""
"24.8.11.51285.altinitystable","Nothing",0,""
"24.8.11.51285.altinitystable","Decimal256",1,""
"24.8.11.51285.altinitystable","Tuple",0,""
"24.8.11.51285.altinitystable","Array",0,""
"24.8.11.51285.altinitystable","IntervalMicrosecond",0,""
"24.8.11.51285.altinitystable","Bool",1,""
"24.8.11.51285.altinitystable","Enum16",0,""
"24.8.11.51285.altinitystable","IntervalMinute",0,""
"24.8.11.51285.altinitystable","FixedString",0,""
"24.8.11.51285.altinitystable","String",0,""
"24.8.11.51285.altinitystable","DateTime",1,""
"24.8.11.51285.altinitystable","Object",0,""
"24.8.11.51285.altinitystable","Map",0,""
"24.8.11.51285.altinitystable","UUID",0,""
"24.8.11.51285.altinitystable","Decimal64",1,""
"24.8.11.51285.altinitystable","Nullable",0,""
"24.8.11.51285.altinitystable","Enum",1,""
"24.8.11.51285.altinitystable","Int32",0,""
"24.8.11.51285.altinitystable","UInt8",0,""
"24.8.11.51285.altinitystable","Date",1,""
"24.8.11.51285.altinitystable","Decimal32",1,""
"24.8.11.51285.altinitystable","UInt128",0,""
"24.8.11.51285.altinitystable","Variant",0,""
"24.8.11.51285.altinitystable","Float64",0,""
"24.8.11.51285.altinitystable","Nested",0,""
"24.8.11.51285.altinitystable","UInt16",0,""
"24.8.11.51285.altinitystable","IntervalMillisecond",0,""
"24.8.11.51285.altinitystable","Int128",0,""
"24.8.11.51285.altinitystable","Decimal128",1,""
"24.8.11.51285.altinitystable","Int8",0,""
"24.8.11.51285.altinitystable","Decimal",1,""
"24.8.11.51285.altinitystable","Int256",0,""
"24.8.11.51285.altinitystable","DateTime64",1,""
"24.8.11.51285.altinitystable","Enum8",0,""
"24.8.11.51285.altinitystable","DateTime32",1,""
"24.8.11.51285.altinitystable","Date32",1,""
"24.8.11.51285.altinitystable","IntervalWeek",0,""
