"ch_version","name","case_insensitive","alias_to"
"18.14.19","LowCardinality",0,""
"18.14.19","IntervalYear",0,""
"18.14.19","IntervalDay",0,""
"18.14.19","IntervalWeek",0,""
"18.14.19","IntervalHour",0,""
"18.14.19","IntervalMinute",0,""
"18.14.19","Nested",0,""
"18.14.19","IntervalMonth",0,""
"18.14.19","Tuple",0,""
"18.14.19","AggregateFunction",0,""
"18.14.19","Nullable",0,""
"18.14.19","FixedString",0,""
"18.14.19","IntervalSecond",0,""
"18.14.19","UInt64",0,""
"18.14.19","Enum8",0,""
"18.14.19","Int32",0,""
"18.14.19","Int16",0,""
"18.14.19","Int8",0,""
"18.14.19","Date",1,""
"18.14.19","UInt32",0,""
"18.14.19","UInt8",0,""
"18.14.19","Enum16",0,""
"18.14.19","DateTime",1,""
"18.14.19","UInt16",0,""
"18.14.19","Nothing",0,""
"18.14.19","Array",0,""
"18.14.19","Int64",0,""
"18.14.19","Float32",0,""
"18.14.19","Float64",0,""
"18.14.19","Decimal32",1,""
"18.14.19","Decimal64",1,""
"18.14.19","Decimal128",1,""
"18.14.19","UUID",0,""
"18.14.19","String",0,""
"18.14.19","Decimal",1,""
"18.14.19","LONGBLOB",1,"String"
"18.14.19","MEDIUMBLOB",1,"String"
"18.14.19","TINYBLOB",1,"String"
"18.14.19","BIGINT",1,"Int64"
"18.14.19","SMALLINT",1,"Int16"
"18.14.19","TIMESTAMP",1,"DateTime"
"18.14.19","INTEGER",1,"Int32"
"18.14.19","INT",1,"Int32"
"18.14.19","DOUBLE",1,"Float64"
"18.14.19","MEDIUMTEXT",1,"String"
"18.14.19","TINYINT",1,"Int8"
"18.14.19","DEC",1,"Decimal"
"18.14.19","BINARY",1,"FixedString"
"18.14.19","FLOAT",1,"Float32"
"18.14.19","CHAR",1,"String"
"18.14.19","VARCHAR",1,"String"
"18.14.19","TEXT",1,"String"
"18.14.19","TINYTEXT",1,"String"
"18.14.19","LONGTEXT",1,"String"
"18.14.19","BLOB",1,"String"
