"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.3.2.23","Template",1,1,0,0
"24.3.2.23","MySQLDump",1,0,0,0
"24.3.2.23","SQLInsert",0,1,0,0
"24.3.2.23","JSONCompactStrings",0,1,0,1
"24.3.2.23","JSONStringsEachRowWithProgress",0,1,0,0
"24.3.2.23","TSV",1,1,1,1
"24.3.2.23","PrettyCompactMonoBlock",0,1,0,0
"24.3.2.23","JSONEachRowWithProgress",0,1,0,0
"24.3.2.23","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.3.2.23","MsgPack",1,1,0,1
"24.3.2.23","ODBCDriver2",0,1,0,0
"24.3.2.23","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.3.2.23","PrettySpaceMonoBlock",0,1,0,0
"24.3.2.23","RawBLOB",1,1,0,0
"24.3.2.23","Markdown",0,1,0,1
"24.3.2.23","PrettySpaceNoEscapes",0,1,0,1
"24.3.2.23","PrettyCompactNoEscapes",0,1,0,1
"24.3.2.23","JSONStringsEachRow",1,1,1,1
"24.3.2.23","PrettyCompact",0,1,0,1
"24.3.2.23","PrettyNoEscapesMonoBlock",0,1,0,0
"24.3.2.23","PrettyNoEscapes",0,1,0,1
"24.3.2.23","Pretty",0,1,0,1
"24.3.2.23","AvroConfluent",1,0,0,0
"24.3.2.23","Vertical",0,1,0,1
"24.3.2.23","Avro",1,1,0,0
"24.3.2.23","LineAsString",1,1,1,1
"24.3.2.23","RowBinaryWithNames",1,1,0,1
"24.3.2.23","Parquet",1,1,1,0
"24.3.2.23","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.3.2.23","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.3.2.23","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.3.2.23","PrettySpace",0,1,0,1
"24.3.2.23","JSONAsString",1,0,1,0
"24.3.2.23","CustomSeparatedWithNames",1,1,0,1
"24.3.2.23","CustomSeparated",1,1,0,1
"24.3.2.23","PrettyMonoBlock",0,1,0,0
"24.3.2.23","TSVRaw",1,1,1,1
"24.3.2.23","XML",0,1,0,1
"24.3.2.23","NDJSON",1,1,1,1
"24.3.2.23","ProtobufList",1,1,0,0
"24.3.2.23","Protobuf",1,1,0,0
"24.3.2.23","ProtobufSingle",1,1,0,0
"24.3.2.23","JSONColumnsWithMetadata",1,1,0,0
"24.3.2.23","TemplateIgnoreSpaces",1,0,0,0
"24.3.2.23","JSONCompactColumns",1,1,0,0
"24.3.2.23","JSONColumns",1,1,0,0
"24.3.2.23","ArrowStream",1,1,0,0
"24.3.2.23","JSONObjectEachRow",1,1,0,1
"24.3.2.23","PrettyNDJSON",0,1,0,1
"24.3.2.23","CSVWithNamesAndTypes",1,1,1,1
"24.3.2.23","ORC",1,1,0,0
"24.3.2.23","PrettyJSONEachRow",0,1,0,1
"24.3.2.23","JSONLines",1,1,1,1
"24.3.2.23","JSONStrings",0,1,0,1
"24.3.2.23","PrettyJSONLines",0,1,0,1
"24.3.2.23","LineAsStringWithNamesAndTypes",0,1,0,1
"24.3.2.23","LineAsStringWithNames",0,1,0,1
"24.3.2.23","JSON",1,1,0,1
"24.3.2.23","Arrow",1,1,0,0
"24.3.2.23","RowBinary",1,1,0,1
"24.3.2.23","HiveText",1,0,1,0
"24.3.2.23","RowBinaryWithDefaults",1,0,0,0
"24.3.2.23","Native",1,1,0,0
"24.3.2.23","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"24.3.2.23","JSONCompactStringsEachRow",1,1,1,1
"24.3.2.23","TabSeparatedWithNamesAndTypes",1,1,1,1
"24.3.2.23","JSONCompactStringsEachRowWithNames",1,1,1,1
"24.3.2.23","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"24.3.2.23","JSONCompactEachRow",1,1,1,1
"24.3.2.23","JSONEachRow",1,1,1,1
"24.3.2.23","ParquetMetadata",1,0,1,0
"24.3.2.23","Values",1,1,0,1
"24.3.2.23","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"24.3.2.23","MySQLWire",0,1,0,0
"24.3.2.23","CSVWithNames",1,1,1,1
"24.3.2.23","TSKV",1,1,1,1
"24.3.2.23","DWARF",1,0,1,0
"24.3.2.23","TabSeparatedRawWithNames",1,1,1,1
"24.3.2.23","RowBinaryWithNamesAndTypes",1,1,0,1
"24.3.2.23","JSONCompact",1,1,0,1
"24.3.2.23","CSV",1,1,1,1
"24.3.2.23","CustomSeparatedIgnoreSpaces",1,0,0,0
"24.3.2.23","JSONAsObject",1,0,1,0
"24.3.2.23","TSVRawWithNames",1,1,1,1
"24.3.2.23","TabSeparatedRaw",1,1,1,1
"24.3.2.23","Npy",1,0,0,0
"24.3.2.23","TSVRawWithNamesAndTypes",1,1,1,1
"24.3.2.23","CapnProto",1,1,0,0
"24.3.2.23","JSONCompactEachRowWithNames",1,1,1,1
"24.3.2.23","Prometheus",0,1,0,0
"24.3.2.23","One",1,0,0,0
"24.3.2.23","Regexp",1,0,1,0
"24.3.2.23","PostgreSQLWire",0,1,0,0
"24.3.2.23","TSVWithNamesAndTypes",1,1,1,1
"24.3.2.23","TabSeparatedWithNames",1,1,1,1
"24.3.2.23","BSONEachRow",1,1,1,1
"24.3.2.23","TabSeparated",1,1,1,1
"24.3.2.23","TSVWithNames",1,1,1,1
"24.3.2.23","Null",0,1,0,0
