"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.5.8.10","DWARF",1,0,1,0
"24.5.8.10","ParquetMetadata",1,0,1,0
"24.5.8.10","SQLInsert",0,1,0,0
"24.5.8.10","Prometheus",0,1,0,0
"24.5.8.10","JSONCompactStrings",0,1,0,1
"24.5.8.10","JSONStringsEachRowWithProgress",0,1,0,0
"24.5.8.10","TSV",1,1,1,1
"24.5.8.10","PrettyCompactMonoBlock",0,1,0,0
"24.5.8.10","JSONEachRowWithProgress",0,1,0,0
"24.5.8.10","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.5.8.10","MsgPack",1,1,0,1
"24.5.8.10","ODBCDriver2",0,1,0,0
"24.5.8.10","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.5.8.10","PrettySpaceMonoBlock",0,1,0,0
"24.5.8.10","RawBLOB",1,1,0,0
"24.5.8.10","Markdown",0,1,0,1
"24.5.8.10","PrettySpaceNoEscapes",0,1,0,1
"24.5.8.10","PrettyCompactNoEscapes",0,1,0,1
"24.5.8.10","JSONStringsEachRow",1,1,1,1
"24.5.8.10","PrettyCompact",0,1,0,1
"24.5.8.10","PrettyNoEscapesMonoBlock",0,1,0,0
"24.5.8.10","PrettyNoEscapes",0,1,0,1
"24.5.8.10","Pretty",0,1,0,1
"24.5.8.10","AvroConfluent",1,0,0,0
"24.5.8.10","Vertical",0,1,0,1
"24.5.8.10","Avro",1,1,0,0
"24.5.8.10","LineAsString",1,1,1,1
"24.5.8.10","RowBinaryWithNames",1,1,0,1
"24.5.8.10","Parquet",1,1,1,0
"24.5.8.10","JSONCompactEachRow",1,1,1,1
"24.5.8.10","Form",1,0,0,0
"24.5.8.10","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.5.8.10","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.5.8.10","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.5.8.10","PrettySpace",0,1,0,1
"24.5.8.10","JSONAsString",1,0,1,0
"24.5.8.10","CustomSeparatedWithNames",1,1,0,1
"24.5.8.10","CustomSeparated",1,1,0,1
"24.5.8.10","PrettyMonoBlock",0,1,0,0
"24.5.8.10","TSVRaw",1,1,1,1
"24.5.8.10","XML",0,1,0,1
"24.5.8.10","NDJSON",1,1,1,1
"24.5.8.10","ProtobufList",1,1,0,0
"24.5.8.10","Protobuf",1,1,0,0
"24.5.8.10","ProtobufSingle",1,1,0,0
"24.5.8.10","JSONColumnsWithMetadata",1,1,0,0
"24.5.8.10","TSVRawWithNamesAndTypes",1,1,1,1
"24.5.8.10","Npy",1,1,0,0
"24.5.8.10","TemplateIgnoreSpaces",1,0,0,0
"24.5.8.10","JSONCompactColumns",1,1,0,0
"24.5.8.10","JSONColumns",1,1,0,0
"24.5.8.10","ArrowStream",1,1,0,0
"24.5.8.10","JSONObjectEachRow",1,1,0,1
"24.5.8.10","PrettyNDJSON",0,1,0,1
"24.5.8.10","LineAsStringWithNamesAndTypes",0,1,0,1
"24.5.8.10","PrettyJSONLines",0,1,0,1
"24.5.8.10","CSVWithNamesAndTypes",1,1,1,1
"24.5.8.10","ORC",1,1,0,0
"24.5.8.10","PrettyJSONEachRow",0,1,0,1
"24.5.8.10","JSONLines",1,1,1,1
"24.5.8.10","JSONStrings",0,1,0,1
"24.5.8.10","LineAsStringWithNames",0,1,0,1
"24.5.8.10","JSON",1,1,0,1
"24.5.8.10","Arrow",1,1,0,0
"24.5.8.10","RowBinary",1,1,0,1
"24.5.8.10","HiveText",1,0,1,0
"24.5.8.10","RowBinaryWithDefaults",1,0,0,0
"24.5.8.10","Native",1,1,0,0
"24.5.8.10","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"24.5.8.10","RawWithNamesAndTypes",1,1,1,1
"24.5.8.10","JSONCompactStringsEachRow",1,1,1,1
"24.5.8.10","TabSeparatedWithNamesAndTypes",1,1,1,1
"24.5.8.10","JSONCompactStringsEachRowWithNames",1,1,1,1
"24.5.8.10","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"24.5.8.10","CustomSeparatedIgnoreSpaces",1,0,0,0
"24.5.8.10","JSONAsObject",1,0,1,0
"24.5.8.10","JSONEachRow",1,1,1,1
"24.5.8.10","TSKV",1,1,1,1
"24.5.8.10","Values",1,1,0,1
"24.5.8.10","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"24.5.8.10","MySQLWire",0,1,0,0
"24.5.8.10","CSVWithNames",1,1,1,1
"24.5.8.10","RawWithNames",1,1,1,1
"24.5.8.10","TSVRawWithNames",1,1,1,1
"24.5.8.10","TabSeparatedRaw",1,1,1,1
"24.5.8.10","Raw",1,1,1,1
"24.5.8.10","TabSeparatedRawWithNames",1,1,1,1
"24.5.8.10","RowBinaryWithNamesAndTypes",1,1,0,1
"24.5.8.10","JSONCompact",1,1,0,1
"24.5.8.10","CSV",1,1,1,1
"24.5.8.10","CapnProto",1,1,0,0
"24.5.8.10","JSONCompactEachRowWithNames",1,1,1,1
"24.5.8.10","One",1,0,0,0
"24.5.8.10","Regexp",1,0,1,0
"24.5.8.10","PostgreSQLWire",0,1,0,0
"24.5.8.10","TSVWithNamesAndTypes",1,1,1,1
"24.5.8.10","MySQLDump",1,0,0,0
"24.5.8.10","Template",1,1,0,0
"24.5.8.10","TabSeparatedWithNames",1,1,1,1
"24.5.8.10","BSONEachRow",1,1,1,1
"24.5.8.10","TabSeparated",1,1,1,1
"24.5.8.10","TSVWithNames",1,1,1,1
"24.5.8.10","Null",0,1,0,0
