"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"23.5.3.24","AzureBlobStorage",1,0,0,1,0,0,0,0
"23.5.3.24","KeeperMap",0,0,0,1,0,0,0,1
"23.5.3.24","SQLite",0,0,0,0,0,0,0,0
"23.5.3.24","ExternalDistributed",0,0,0,0,0,0,0,0
"23.5.3.24","PostgreSQL",0,0,0,0,0,0,0,0
"23.5.3.24","NATS",1,0,0,0,0,0,0,0
"23.5.3.24","RabbitMQ",1,0,0,0,0,0,0,0
"23.5.3.24","Kafka",1,0,0,0,0,0,0,0
"23.5.3.24","FileLog",1,0,0,0,0,0,0,0
"23.5.3.24","Dictionary",0,0,0,0,0,0,0,0
"23.5.3.24","MySQL",1,0,0,0,0,0,0,0
"23.5.3.24","HDFS",0,0,0,1,0,0,0,0
"23.5.3.24","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"23.5.3.24","S3",1,0,0,1,0,0,0,0
"23.5.3.24","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"23.5.3.24","MeiliSearch",0,0,0,0,0,0,0,0
"23.5.3.24","OSS",1,0,0,1,0,0,0,0
"23.5.3.24","WindowView",0,0,0,0,0,0,0,0
"23.5.3.24","Distributed",1,0,0,0,0,0,0,1
"23.5.3.24","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"23.5.3.24","ExecutablePool",1,0,0,0,0,0,0,0
"23.5.3.24","COSN",1,0,0,1,0,0,0,0
"23.5.3.24","Iceberg",0,0,0,0,0,0,0,0
"23.5.3.24","MaterializedView",0,0,0,0,0,0,0,0
"23.5.3.24","View",0,0,0,0,0,0,0,0
"23.5.3.24","JDBC",0,0,0,0,0,0,0,0
"23.5.3.24","Join",1,0,0,0,0,0,0,0
"23.5.3.24","Executable",1,0,0,0,0,0,0,0
"23.5.3.24","Set",1,0,0,0,0,0,0,0
"23.5.3.24","GenerateRandom",0,0,0,0,0,0,0,0
"23.5.3.24","LiveView",0,0,0,0,0,0,0,0
"23.5.3.24","MergeTree",1,1,1,1,1,0,0,1
"23.5.3.24","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"23.5.3.24","Memory",1,0,0,0,0,0,0,1
"23.5.3.24","Buffer",0,0,0,0,0,0,0,1
"23.5.3.24","MongoDB",0,0,0,0,0,0,0,0
"23.5.3.24","URL",1,0,0,0,0,0,0,0
"23.5.3.24","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"23.5.3.24","Hive",1,0,0,1,0,0,0,0
"23.5.3.24","ReplacingMergeTree",1,1,1,1,1,0,0,1
"23.5.3.24","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"23.5.3.24","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"23.5.3.24","DeltaLake",0,0,0,0,0,0,0,0
"23.5.3.24","EmbeddedRocksDB",0,0,0,1,1,0,0,1
"23.5.3.24","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"23.5.3.24","File",1,0,0,0,0,0,0,0
"23.5.3.24","TinyLog",1,0,0,0,0,0,0,0
"23.5.3.24","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"23.5.3.24","SummingMergeTree",1,1,1,1,1,0,0,1
"23.5.3.24","Hudi",0,0,0,0,0,0,0,0
"23.5.3.24","GraphiteMergeTree",1,1,1,1,1,0,0,1
"23.5.3.24","CollapsingMergeTree",1,1,1,1,1,0,0,1
"23.5.3.24","Merge",0,0,0,0,0,0,0,0
"23.5.3.24","AggregatingMergeTree",1,1,1,1,1,0,0,1
"23.5.3.24","ODBC",0,0,0,0,0,0,0,0
"23.5.3.24","Null",0,0,0,0,0,0,0,1
"23.5.3.24","StripeLog",1,0,0,0,0,0,0,0
"23.5.3.24","Log",1,0,0,0,0,0,0,0
