"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.3.4.190","One",1,0,0,0,1
"25.3.4.190","ParquetMetadata",1,0,1,0,1
"25.3.4.190","MySQLDump",1,0,0,0,1
"25.3.4.190","CapnProto",1,1,0,0,0
"25.3.4.190","PostgreSQLWire",0,1,0,0,0
"25.3.4.190","TSV",1,1,1,1,1
"25.3.4.190","PrettyCompactMonoBlock",0,1,0,0,1
"25.3.4.190","JSONEachRowWithProgress",0,1,0,0,1
"25.3.4.190","JSONCompactStrings",0,1,0,1,1
"25.3.4.190","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.3.4.190","Vertical",0,1,0,1,1
"25.3.4.190","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.3.4.190","Null",0,1,0,0,1
"25.3.4.190","PrettySpaceNoEscapes",0,1,0,0,1
"25.3.4.190","Markdown",0,1,0,1,1
"25.3.4.190","Form",1,0,0,0,1
"25.3.4.190","ODBCDriver2",0,1,0,0,0
"25.3.4.190","PrettySpaceMonoBlock",0,1,0,0,1
"25.3.4.190","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.3.4.190","PrettyCompactNoEscapes",0,1,0,0,1
"25.3.4.190","JSONStringsEachRow",1,1,1,1,1
"25.3.4.190","PrettyCompact",0,1,0,0,1
"25.3.4.190","DWARF",1,0,1,0,1
"25.3.4.190","Values",1,1,0,1,1
"25.3.4.190","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.3.4.190","PrettyNoEscapes",0,1,0,0,1
"25.3.4.190","PrettyMonoBlock",0,1,0,0,1
"25.3.4.190","AvroConfluent",1,0,0,0,1
"25.3.4.190","RawBLOB",1,1,0,0,1
"25.3.4.190","Parquet",1,1,1,0,0
"25.3.4.190","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.3.4.190","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.3.4.190","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.3.4.190","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.3.4.190","PrettySpace",0,1,0,0,1
"25.3.4.190","Arrow",1,1,0,0,0
"25.3.4.190","JSONAsString",1,0,1,0,1
